scenario,level,control_mode,image_ablation,image_ablation_target,control_state_ablation,episode,seed,outcome,success,collision,timeout,steps,episode_return,guard_steps,guard_step_fraction,retry_steps,latch_steps,hover_steps,near_limited_steps,fixture_clearance_steps,fixture_clearance_realign_steps,fixture_clearance_triggers,preinsert_recenter_steps,preinsert_recenter_triggers,preinsert_recenter_releases,preinsert_recenter_blocked_steps,approach_recenter_steps,approach_recenter_triggers,approach_recenter_releases,approach_recenter_blocked_steps,approach_adapter_steps,approach_adapter_step_fraction,final_insert_adapter_steps,final_insert_adapter_step_fraction,final_insert_adapter_lift_pulse_steps,final_insert_macro_recovery_steps,final_insert_macro_recovery_triggers,visual_yaw_align_steps,visual_yaw_align_step_fraction,visual_yaw_align_blocked_steps,early_approach_assist_steps,early_approach_assist_triggers,early_approach_assist_releases,early_approach_assist_blocked_steps,stateful_recovery_steps,stateful_recovery_triggers,stateful_recovery_releases,stateful_recovery_exhausted_steps,final_servo_steps,final_servo_triggers,final_servo_rearms,final_servo_recovery_triggers,final_servo_descent_steps,final_servo_exhausted_steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,near_xy_steps,low_z_steps,low_z_misaligned_steps,insert_band_steps,insert_band_misaligned_steps,joint_damping_multiplier,actuator_kp_multiplier,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,geometry_profile,geometry_name,peg_shape,hole_shape,hole_half_size,peg_radius,hole_clearance,success_shape_yaw_required,success_shape_yaw_ok,success_shape_yaw_error_deg,success_shape_yaw_tolerance_deg,shape_yaw_clearance,final_peg_tilt_angle_deg,final_shape_yaw_error_deg,final_square_peg_yaw_error_deg,final_square_peg_topdown_clearance_margin,final_square_peg_tilted_clearance_margin
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,0,906500,success,True,False,False,210,221.58554835627203,138,0.6571428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.49047619047619045,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,82,1,0,0,62,0,0.0025200060610337505,0.009567067014842001,0.001150881847371771,0.009567067014842001,95,30,0,11,0,1.0,3.0,0.7049951094586213,0.0006666902407962129,3,0.4577487227110774,square_square,square_square,square,square,0.015978720152318104,0.012823188363128825,0.0031555317891892795,False,True,nan,nan,0.0031555317891892795,0.588774331660265,0.46381978327752904,0.46381978327752904,0.003052178963849763,0.0024986245713828747
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,1,906501,success,True,False,False,199,237.32120036838595,141,0.7085427135678392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0.44221105527638194,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,88,1,0,0,68,0,0.0016155787998346893,0.009311857033558302,0.0005558981075413644,0.009311857033558302,101,31,0,11,0,1.0,3.0,0.7395592001645541,0.00034664350025915023,4,0.5271364195813877,square_square,square_square,square,square,0.01533685264717401,0.012637309806778596,0.002699542840395414,False,True,nan,nan,0.002699542840395414,0.7611935368362571,0.23735005326108194,0.23735005326108194,0.0026473149428062146,0.0019206636583111447
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,2,906502,success,True,False,False,220,290.30330134552526,137,0.6227272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0.5136363636363637,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,83,1,0,0,63,0,0.0012911573719756747,0.009949586970164903,0.000284034914055488,0.009949586970164903,96,29,0,10,0,1.0,3.0,0.9652909773196523,0.0005833942783532235,4,0.4429711386026391,square_square,square_square,square,square,0.015142622552241948,0.013267332403615493,0.0018752901486264548,False,True,nan,nan,0.0018752901486264548,0.8336495694522158,0.3226727682071555,0.3226727682071555,0.00180080876234656,0.001006719496349888
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,3,906503,success,True,False,False,204,231.60137494693765,176,0.8627450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.23529411764705882,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,137,1,0,1,85,0,0.0019597053706490817,0.00899379707762371,0.0002022055917314235,0.00899379707762371,150,52,12,10,0,1.0,3.0,0.8387980251478513,0.000311625936028584,4,0.4204625361531403,square_square,square_square,square,square,0.014295960427893065,0.012770617802859216,0.0015253426250338483,False,True,nan,nan,0.0015253426250338483,0.5623001264462032,0.26375028433167813,0.26375028433167813,0.0014667042618270332,0.0009319972647699633
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,4,906504,success,True,False,False,374,264.2439151624785,166,0.44385026737967914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0.5882352941176471,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,85,1,0,0,65,0,0.0012877280908525743,0.009203094436397996,0.00023226705948825032,0.009203094436397996,99,30,0,11,0,1.0,3.0,0.9793157201302428,0.00026867170772483696,3,0.48054962954024444,square_square,square_square,square,square,0.015547570639053779,0.012317837766493032,0.0032297328725607467,False,True,nan,nan,0.0032297328725607467,0.9653824637954775,0.033414086403524834,0.033414086403524834,0.003222553902422041,0.0022979399754746947
