candidate_id,frame_index,input,crop_xywh,rotate_k,flip_horizontal,flip_vertical,panel_output,cam_image_output,near_hole_crop_output,input_shape,processed_shape,near_hole_crop_shape,input_dtype,input_min,input_max,input_mean,input_std,processed_dtype,processed_min,processed_max,processed_mean,processed_std,processed_zero_fraction,processed_max_255_fraction,processed_p01,processed_p99,near_hole_crop_dtype,near_hole_crop_min,near_hole_crop_max,near_hole_crop_mean,near_hole_crop_std,near_hole_crop_zero_fraction,near_hole_crop_max_255_fraction,near_hole_crop_p01,near_hole_crop_p99
c038,1,synthetic_smoke_001.png,"102,48,144,144",1,False,True,results\real\ur5e\smoke\crop_inspection\c038\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c038\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c038\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c038,2,synthetic_smoke_002.png,"102,48,144,144",1,False,True,results\real\ur5e\smoke\crop_inspection\c038\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c038\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c038\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c039,0,synthetic_smoke_000.png,"102,48,144,144",1,True,True,results\real\ur5e\smoke\crop_inspection\c039\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c039\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c039\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c039,1,synthetic_smoke_001.png,"102,48,144,144",1,True,True,results\real\ur5e\smoke\crop_inspection\c039\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c039\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c039\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c039,2,synthetic_smoke_002.png,"102,48,144,144",1,True,True,results\real\ur5e\smoke\crop_inspection\c039\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c039\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c039\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c040,0,synthetic_smoke_000.png,"102,48,144,144",2,False,False,results\real\ur5e\smoke\crop_inspection\c040\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c040\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c040\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513134,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c040,1,synthetic_smoke_001.png,"102,48,144,144",2,False,False,results\real\ur5e\smoke\crop_inspection\c040\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c040\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c040\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c040,2,synthetic_smoke_002.png,"102,48,144,144",2,False,False,results\real\ur5e\smoke\crop_inspection\c040\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c040\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c040\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c041,0,synthetic_smoke_000.png,"102,48,144,144",2,True,False,results\real\ur5e\smoke\crop_inspection\c041\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c041\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c041\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513134,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c041,1,synthetic_smoke_001.png,"102,48,144,144",2,True,False,results\real\ur5e\smoke\crop_inspection\c041\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c041\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c041\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c041,2,synthetic_smoke_002.png,"102,48,144,144",2,True,False,results\real\ur5e\smoke\crop_inspection\c041\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c041\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c041\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c042,0,synthetic_smoke_000.png,"102,48,144,144",2,False,True,results\real\ur5e\smoke\crop_inspection\c042\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c042\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c042\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c042,1,synthetic_smoke_001.png,"102,48,144,144",2,False,True,results\real\ur5e\smoke\crop_inspection\c042\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c042\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c042\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c042,2,synthetic_smoke_002.png,"102,48,144,144",2,False,True,results\real\ur5e\smoke\crop_inspection\c042\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c042\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c042\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c043,0,synthetic_smoke_000.png,"102,48,144,144",2,True,True,results\real\ur5e\smoke\crop_inspection\c043\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c043\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c043\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513134,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c043,1,synthetic_smoke_001.png,"102,48,144,144",2,True,True,results\real\ur5e\smoke\crop_inspection\c043\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c043\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c043\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c043,2,synthetic_smoke_002.png,"102,48,144,144",2,True,True,results\real\ur5e\smoke\crop_inspection\c043\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c043\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c043\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c044,0,synthetic_smoke_000.png,"102,48,144,144",3,False,False,results\real\ur5e\smoke\crop_inspection\c044\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c044\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c044\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c044,1,synthetic_smoke_001.png,"102,48,144,144",3,False,False,results\real\ur5e\smoke\crop_inspection\c044\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c044\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c044\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c044,2,synthetic_smoke_002.png,"102,48,144,144",3,False,False,results\real\ur5e\smoke\crop_inspection\c044\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c044\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c044\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c045,0,synthetic_smoke_000.png,"102,48,144,144",3,True,False,results\real\ur5e\smoke\crop_inspection\c045\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c045\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c045\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c045,1,synthetic_smoke_001.png,"102,48,144,144",3,True,False,results\real\ur5e\smoke\crop_inspection\c045\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c045\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c045\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c045,2,synthetic_smoke_002.png,"102,48,144,144",3,True,False,results\real\ur5e\smoke\crop_inspection\c045\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c045\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c045\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c046,0,synthetic_smoke_000.png,"102,48,144,144",3,False,True,results\real\ur5e\smoke\crop_inspection\c046\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c046\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c046\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c046,1,synthetic_smoke_001.png,"102,48,144,144",3,False,True,results\real\ur5e\smoke\crop_inspection\c046\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c046\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c046\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c046,2,synthetic_smoke_002.png,"102,48,144,144",3,False,True,results\real\ur5e\smoke\crop_inspection\c046\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c046\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c046\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c047,0,synthetic_smoke_000.png,"102,48,144,144",3,True,True,results\real\ur5e\smoke\crop_inspection\c047\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c047\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c047\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,73.0,255.0,132.1671,34.16337772513133,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.181884765625,36.66867428461804,0.0,0.070556640625,97.0,255.0
c047,1,synthetic_smoke_001.png,"102,48,144,144",3,True,True,results\real\ur5e\smoke\crop_inspection\c047\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c047\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c047\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,73.0,255.0,132.1742,34.163671558543,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.19921875,36.66696959861693,0.0,0.070556640625,97.0,255.0
c047,2,synthetic_smoke_002.png,"102,48,144,144",3,True,True,results\real\ur5e\smoke\crop_inspection\c047\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c047\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c047\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,73.0,255.0,132.183,34.16408510409725,0.0,0.0289,79.0,255.0,uint8,93.0,255.0,137.220703125,36.664962214532764,0.0,0.070556640625,97.0,255.0
c048,0,synthetic_smoke_000.png,"88,34,144,144",0,False,False,results\real\ur5e\smoke\crop_inspection\c048\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c048\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c048\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c048,1,synthetic_smoke_001.png,"88,34,144,144",0,False,False,results\real\ur5e\smoke\crop_inspection\c048\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c048\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c048\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c048,2,synthetic_smoke_002.png,"88,34,144,144",0,False,False,results\real\ur5e\smoke\crop_inspection\c048\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c048\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c048\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c049,0,synthetic_smoke_000.png,"88,34,144,144",0,True,False,results\real\ur5e\smoke\crop_inspection\c049\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c049\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c049\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c049,1,synthetic_smoke_001.png,"88,34,144,144",0,True,False,results\real\ur5e\smoke\crop_inspection\c049\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c049\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c049\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c049,2,synthetic_smoke_002.png,"88,34,144,144",0,True,False,results\real\ur5e\smoke\crop_inspection\c049\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c049\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c049\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c050,0,synthetic_smoke_000.png,"88,34,144,144",0,False,True,results\real\ur5e\smoke\crop_inspection\c050\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c050\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c050\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c050,1,synthetic_smoke_001.png,"88,34,144,144",0,False,True,results\real\ur5e\smoke\crop_inspection\c050\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c050\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c050\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c050,2,synthetic_smoke_002.png,"88,34,144,144",0,False,True,results\real\ur5e\smoke\crop_inspection\c050\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c050\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c050\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c051,0,synthetic_smoke_000.png,"88,34,144,144",0,True,True,results\real\ur5e\smoke\crop_inspection\c051\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c051\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c051\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c051,1,synthetic_smoke_001.png,"88,34,144,144",0,True,True,results\real\ur5e\smoke\crop_inspection\c051\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c051\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c051\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c051,2,synthetic_smoke_002.png,"88,34,144,144",0,True,True,results\real\ur5e\smoke\crop_inspection\c051\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c051\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c051\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c052,0,synthetic_smoke_000.png,"88,34,144,144",1,False,False,results\real\ur5e\smoke\crop_inspection\c052\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c052\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c052\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c052,1,synthetic_smoke_001.png,"88,34,144,144",1,False,False,results\real\ur5e\smoke\crop_inspection\c052\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c052\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c052\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c052,2,synthetic_smoke_002.png,"88,34,144,144",1,False,False,results\real\ur5e\smoke\crop_inspection\c052\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c052\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c052\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c053,0,synthetic_smoke_000.png,"88,34,144,144",1,True,False,results\real\ur5e\smoke\crop_inspection\c053\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c053\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c053\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c053,1,synthetic_smoke_001.png,"88,34,144,144",1,True,False,results\real\ur5e\smoke\crop_inspection\c053\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c053\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c053\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.26203470269191,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c053,2,synthetic_smoke_002.png,"88,34,144,144",1,True,False,results\real\ur5e\smoke\crop_inspection\c053\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c053\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c053\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
c054,0,synthetic_smoke_000.png,"88,34,144,144",1,False,True,results\real\ur5e\smoke\crop_inspection\c054\frame_000_panel.png,results\real\ur5e\smoke\crop_inspection\c054\frame_000_cam_image.png,results\real\ur5e\smoke\crop_inspection\c054\frame_000_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19449652777777,75.30818510638368,uint8,20.0,255.0,118.6258,38.26285632777564,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85791015625,38.21686966357335,0.0,0.06640625,86.0,255.0
c054,1,synthetic_smoke_001.png,"88,34,144,144",1,False,True,results\real\ur5e\smoke\crop_inspection\c054\frame_001_panel.png,results\real\ur5e\smoke\crop_inspection\c054\frame_001_cam_image.png,results\real\ur5e\smoke\crop_inspection\c054\frame_001_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.19720486111112,75.31154609238936,uint8,20.0,255.0,118.6179,38.262034702691906,0.0,0.0272,20.0,255.0,uint8,83.0,255.0,125.85400390625,38.213788434894276,0.0,0.06640625,86.0,255.0
c054,2,synthetic_smoke_002.png,"88,34,144,144",1,False,True,results\real\ur5e\smoke\crop_inspection\c054\frame_002_panel.png,results\real\ur5e\smoke\crop_inspection\c054\frame_002_cam_image.png,results\real\ur5e\smoke\crop_inspection\c054\frame_002_near_hole_crop.png,240x320x3,100x100x1,64x64,uint8,0.0,255.0,127.20262152777778,75.31445977212132,uint8,20.0,255.0,117.6056,38.9336595844778,0.0,0.0256,20.0,255.0,uint8,83.0,255.0,125.42822265625,37.365850212131186,0.0,0.0625,86.0,255.0
