episode,step,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,False,False,0.048873309422911314,0.07752437427310832,0.11010658055504922,0.715239268423769,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015017810510471463,-0.0012995287543162704
1,1,1.452909264282813,1.452909264282813,False,False,False,False,0.04600480153369032,0.07800060461583547,0.10867047230496234,0.711414591238141,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5873692035675049,0.04709785431623459,0.7280754446983337,-0.004940554033964872,-0.004920027684420347,0.004096155986189842,-0.004940554033964872,-0.004920027684420347,0.004096155986189842,-0.004582254681736231,-0.00425333809107542,0.0031907029915601015,-0.0015017810510471463,-0.0012995287543162704
1,2,0.8194734507492787,2.2723827150320917,False,False,False,False,0.03853105587202039,0.076197734800864,0.10188510538221097,0.701449597022581,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5754384994506836,0.04217100515961647,0.7262725830078125,-0.004819885827600956,-0.004924142267554998,0.004171313717961311,-0.004819885827600956,-0.004924142267554998,0.004171313717961311,-0.004999999888241291,-0.004999999888241291,0.004303995054215193,-0.0015017810510471463,-0.0012995287543162704
1,3,0.08985519407382606,2.3622379091059176,False,False,False,False,0.03300637969794697,0.07432848112664137,0.09633273425860604,0.6940833621238165,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.566382110118866,0.036375220865011215,0.7244033217430115,0.0022507188841700554,-0.004959838464856148,0.004512502811849117,0.0022507188841700554,-0.004959838464856148,0.004512502811849117,0.001504972344264388,-0.004558315966278315,0.004483050666749477,-0.0015017810510471463,-0.0012995287543162704
1,4,-0.25077661385868977,2.111461295247228,False,False,False,False,0.02827581350411066,0.07306941683639712,0.09191995917247094,0.6877759405320347,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5645048022270203,0.0311367716640234,0.7231442928314209,0.004689841531217098,-0.004988629836589098,0.004711595363914967,0.004689841531217098,-0.004988629836589098,0.004711595363914967,0.004999999888241291,-0.004304797854274511,0.00480877049267292,-0.0015017810510471463,-0.0012995287543162704
1,5,-0.8168659178838752,1.2945953773633527,False,False,False,False,0.022515215882334592,0.07206626531106453,0.08707640923262087,0.6800951437030001,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5656036734580994,0.025464365258812904,0.7221411466598511,0.004923954606056213,-0.004996882285922766,0.0045496681705117226,0.004923954606056213,-0.004996882285922766,0.0045496681705117226,0.003973964601755142,-0.004575124476104975,0.004999999888241291,-0.0015017810510471463,-0.0012995287543162704
1,6,0.5011428608855,1.7957382382488527,False,False,False,False,0.015841268662511395,0.06990604180582805,0.08046688758083564,0.6711965474099024,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5674754977226257,0.019058089703321457,0.7199808955192566,0.00468144565820694,-0.004996168427169323,0.0008505112491548061,0.00468144565820694,-0.004996168427169323,0.0008505112491548061,0.003890839871019125,-0.004999999888241291,0.00048020697431638837,-0.0015017810510471463,-0.0012995287543162704
1,7,2.1518434341524695,3.947581672401322,False,False,False,False,0.008825309995350738,0.0645438245345269,0.07042736453142737,0.6618419358536882,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5709232091903687,0.01259705238044262,0.7146186828613281,0.0044712042436003685,-0.004996324889361858,-0.0037052095867693424,0.0044712042436003685,-0.004996324889361858,-0.0037052095867693424,0.003963520750403404,-0.004999999888241291,-0.004438914358615875,-0.0015017810510471463,-0.0012995287543162704
1,8,2.2035464331996253,6.1511281056009475,False,False,False,False,0.0025541545581286287,0.05541851913312801,0.05712128883854706,0.6534803952707254,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.573190450668335,0.005945156328380108,0.7054933905601501,0.0013123704120516777,-0.0049034846015274525,-0.004888309631496668,0.0013123704120516777,-0.0049034846015274525,-0.004888309631496668,0.0013785416958853602,-0.004999999888241291,-0.004999999888241291,-0.0015017810510471463,-0.0012995287543162704
1,9,2.056441528898349,8.207569634499297,False,False,False,False,0.0038243265823859397,0.04344857167004601,0.04599812272497002,0.6551739579697351,0.9541405568137911,0.0006328526955808763,0,0.9837156102399706,7.485585988724862e-05,-3.634477090628738e-05,0.028420834203034047,0.01248504341870542,1.0,1.0,1.0,1.0,1.0,1.0,0.5717830657958984,0.0038137324154376984,0.65007483959198,0.5729925632476807,0.00018570158863440156,0.6935234069824219,-0.0001718718558549881,-0.0011215575505048037,-0.0049682604148983955,-0.0001718718558549881,-0.0011215575505048037,-0.0049682604148983955,0.0002546904142946005,-0.0012485196348279715,-0.004995271563529968,-0.0015017810510471463,-0.0012995287543162704
