profile,clearance_mm,yaw_error_deg,canonical_yaw_error_deg,period_deg,passes_geometry,min_margin_mm,clearance_reference
triangle_triangle,1.25,1.5,1.5,120.0,True,0.9800172234086137,hole apothem - peg apothem
triangle_triangle,1.25,2.0,2.0,120.0,True,0.8909688292015403,hole apothem - peg apothem
triangle_triangle,1.25,2.5,2.5,120.0,True,0.8024046998381139,hole apothem - peg apothem
triangle_triangle,1.25,3.0,3.0,120.0,True,0.714331579819675,hole apothem - peg apothem
triangle_triangle,1.25,4.0,4.0,120.0,True,0.5396851583510377,hole apothem - peg apothem
triangle_triangle,1.25,5.0,5.0,120.0,True,0.3670827637874468,hole apothem - peg apothem
triangle_triangle,1.25,6.0,6.0,120.0,True,0.19657697249032222,hole apothem - peg apothem
triangle_triangle,1.25,8.0,8.0,120.0,False,-0.13793770390789997,hole apothem - peg apothem
triangle_triangle,1.25,10.0,10.0,120.0,False,-0.4634513162384719,hole apothem - peg apothem
triangle_triangle,1.5,0.0,0.0,120.0,True,1.4999999999999976,hole apothem - peg apothem
triangle_triangle,1.5,0.5,0.5,120.0,True,1.4095396444715493,hole apothem - peg apothem
triangle_triangle,1.5,1.0,1.0,120.0,True,1.319543101079349,hole apothem - peg apothem
triangle_triangle,1.5,1.5,1.5,120.0,True,1.2300172234086133,hole apothem - peg apothem
triangle_triangle,1.5,2.0,2.0,120.0,True,1.1409688292015399,hole apothem - peg apothem
triangle_triangle,1.5,2.5,2.5,120.0,True,1.0524046998381131,hole apothem - peg apothem
triangle_triangle,1.5,3.0,3.0,120.0,True,0.9643315798196747,hole apothem - peg apothem
triangle_triangle,1.5,4.0,4.0,120.0,True,0.7896851583510373,hole apothem - peg apothem
triangle_triangle,1.5,5.0,5.0,120.0,True,0.6170827637874463,hole apothem - peg apothem
triangle_triangle,1.5,6.0,6.0,120.0,True,0.44657697249032174,hole apothem - peg apothem
triangle_triangle,1.5,8.0,8.0,120.0,True,0.1120622960920996,hole apothem - peg apothem
triangle_triangle,1.5,10.0,10.0,120.0,False,-0.21345131623847244,hole apothem - peg apothem
triangle_triangle,1.75,0.0,0.0,120.0,True,1.749999999999998,hole apothem - peg apothem
triangle_triangle,1.75,0.5,0.5,120.0,True,1.659539644471549,hole apothem - peg apothem
