episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,final_xy_bucket,min_xy_bucket,mean_action_z,mean_action_xy_norm,last_action_x,last_action_y,last_action_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,hole_half_size,peg_radius,hole_clearance
10,850010,success,True,False,False,19,146.93107020318809,0.0047700145028220925,0.00835941891995906,0.0047700145028220925,0.007466366787042489,aligned_<0.005,aligned_<0.005,0.0032679687597249683,0.0060765000805006455,-0.004671089351177216,0.00406267587095499,0.003317994996905327,0.8479586239814912,0.0001901433234771438,2,0.6805218617528181,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.027540065717313305,0.012409338981200089,0.015130726736113216
11,850011,collision,False,True,False,7,-292.1270730639259,0.02426001769408048,0.04593120659335348,0.021169205390282875,0.04593120659335348,off_0.015_0.030,off_0.015_0.030,0.0037594367084758623,0.006808022994444322,0.004999153316020966,0.004943668842315674,0.0049899872392416,1.025459200251614,3.505455769856841e-05,2,0.592596967658441,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025731196811382688,0.011563906376088178,0.01416729043529451
12,850012,collision,False,True,False,7,-288.70257790080507,0.03388232274859414,0.05008044611849605,0.03388232274859414,0.05008044611849605,far_>=0.030,far_>=0.030,0.004506679251790047,0.006430319675305572,-0.004999327473342419,-0.0049809603951871395,0.004715844988822937,0.9044612986709534,0.00011325334432471515,2,0.6967588708751471,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025301695816907832,0.01236157067224261,0.012940125144665223
13,850013,collision,False,True,False,7,-290.43586419804694,0.04429721307351458,0.049416740817638805,0.04429721307351458,0.049416740817638805,far_>=0.030,far_>=0.030,0.004419542050787381,0.00616739266586183,-0.004999816883355379,-0.004098361358046532,0.004596852697432041,1.0326744848629514,5.303880552420093e-05,2,0.6489314971057181,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02809601018172203,0.012303249507988662,0.01579276067373337
14,850014,collision,False,True,False,10,-289.05054051493704,0.020113338237218645,0.04365739960723414,0.009499596047740075,0.04365739960723414,off_0.015_0.030,near_0.005_0.015,0.002787611144594848,0.006087447574565333,0.004982681944966316,-0.0005571935325860977,-0.0025946509558707476,1.094386033737117,0.00024050871010710849,2,0.6527639520417835,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027554097188053746,0.01246934861334966,0.015084748574704087
15,850015,collision,False,True,False,6,-293.3336966134767,0.05139973683546806,0.04935244483757362,0.05139973683546806,0.04935244483757362,far_>=0.030,far_>=0.030,0.003993647328267495,0.005701108368930132,-0.004998174030333757,0.0033336328342556953,0.004900744184851646,0.9120465446685748,8.408052601512827e-05,2,0.613571666988159,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.028091377124174963,0.011819469848186279,0.016271907275988685
16,850016,collision,False,True,False,7,-289.26644905975337,0.023913108956968035,0.048462441656198285,0.023913108956968035,0.048462441656198285,off_0.015_0.030,off_0.015_0.030,0.004163671284914017,0.007064161845231081,-0.004989556036889553,0.004999573342502117,0.003109760582447052,0.8037005374778482,2.046108679236089e-05,2,0.6618818709179203,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.027502022243308655,0.011648102107258886,0.01585392013604977
17,850017,collision,False,True,False,8,-299.9003563437226,0.022859860348851083,0.03049984631669722,0.005385639503886485,0.03049984631669722,off_0.015_0.030,near_0.005_0.015,4.6394154196605086e-05,0.0054498107484336035,0.004994683898985386,0.00456683523952961,0.004615853540599346,1.0201967583688607,0.00022014268859625298,2,0.647460051501266,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027807877581114793,0.011537823368480686,0.016270054212634107
18,850018,success,True,False,False,87,138.92876471235746,0.004934184145581606,0.008242117151473827,0.004934184145581606,0.006096472748354564,aligned_<0.005,aligned_<0.005,0.000423982391540689,0.0031567187461787045,-0.0011065318249166012,-0.0014075380750000477,0.0018054507672786713,1.006254588773779,0.0001849534555016816,2,0.5534205076265947,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025971859166031754,0.012406369081815928,0.013565490084215827
19,850019,collision,False,True,False,6,-294.87715785432044,0.0314884956193861,0.04848691765147284,0.0314884956193861,0.04848691765147284,far_>=0.030,far_>=0.030,0.0030831610783934593,0.0057358321897122,0.004717467352747917,0.004894332028925419,0.00481007806956768,0.8592318232779568,0.00015864369916918113,2,0.6195902176928361,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.027537123806103448,0.012271761190721764,0.015265362615381684
20,850020,collision,False,True,False,9,-296.2960644159977,0.020379401170692594,0.019750823122653194,0.003586099081848822,0.019750823122653194,off_0.015_0.030,aligned_<0.005,0.0001847141215370761,0.0059145761911372115,0.004964978434145451,-0.004764058627188206,0.004613224416971207,1.0577523534058557,0.00011221237475143167,2,0.6743514800032107,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.026853516381578676,0.012092890141383915,0.01476062624019476
21,850021,collision,False,True,False,7,-294.86162937465207,0.024744004625369385,0.04448155268103926,0.023265460486206018,0.04448155268103926,off_0.015_0.030,off_0.015_0.030,0.00271100111837898,0.006612723935938728,0.004819241352379322,0.004670118913054466,0.0034870384261012077,0.9292147604759607,0.0002489199191961197,2,0.6101233704444116,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02596073011445938,0.011586097303055357,0.014374632811404024
22,850022,collision,False,True,False,6,-301.51471083528014,0.02277864539984884,0.0453388049320671,0.016413717760718722,0.0453388049320671,off_0.015_0.030,off_0.015_0.030,-0.0023235762491822243,0.005740745025118281,0.004671504721045494,-0.004127548076212406,-0.001044203992933035,1.0615544653540547,0.00010366716674505847,2,0.6919251514360041,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02614576612401844,0.011760421198102613,0.014385344925915826
23,850023,success,True,False,False,48,194.3277512103686,0.0047775571720986695,0.007796491347981327,0.0047775571720986695,0.006947073974910456,aligned_<0.005,aligned_<0.005,0.0037248065733971694,0.0050026598499217385,0.0009130281396210194,0.0026501924730837345,0.0036898571997880936,0.961084207635194,1.174952086314096e-05,2,0.5768481317979309,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.025127117781224586,0.01180202736180328,0.013325090419421306
24,850024,collision,False,True,False,7,-294.74498340444904,0.030004005440053834,0.048869574936143634,0.030004005440053834,0.048869574936143634,far_>=0.030,far_>=0.030,0.003723027982882091,0.005635618203410732,0.0029862411320209503,-0.004795609042048454,0.0033436380326747894,0.8330504134756773,0.00018155409768612457,2,0.6282061758805628,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.02534531944556429,0.012068149094575263,0.013277170350989026
25,850025,collision,False,True,False,8,-283.75966295275174,0.02495083003578995,0.04912754459969526,0.02495083003578995,0.04912754459969526,off_0.015_0.030,off_0.015_0.030,0.004709548316895962,0.006746840646657643,-0.004999895114451647,0.004809299483895302,0.004834738560020924,1.098524398411821,0.0001480326128858158,2,0.5930186870556583,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02583983225019614,0.01155511960564579,0.014284712644550352
26,850026,success,True,False,False,21,133.27895009330982,0.004891125224091295,0.008061097398916917,0.0031954114260062147,0.006065520821682657,aligned_<0.005,aligned_<0.005,0.0013968230535586674,0.006155573769107326,-0.004835020285099745,-0.004731527529656887,0.0029497770592570305,0.9016756415219641,3.709051892945875e-06,2,0.5850632199370382,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.027966336765993832,0.01198281696501404,0.01598351980097979
27,850027,success,True,False,False,16,131.738692439702,0.002851331847880798,0.008357674018551586,0.002851331847880798,0.0066031717374605,aligned_<0.005,aligned_<0.005,0.0020673586695920676,0.006664576320489274,-0.0023454660549759865,0.004737271927297115,0.0045622410252690315,0.8413697425014054,0.00013079055922194524,2,0.6663501683319,low_<0.90,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|low_<0.00025,0.028127891289431176,0.012223259159671932,0.015904632129759243
28,850028,collision,False,True,False,6,-292.2018399756592,0.03240529264591687,0.048934229199818824,0.03240529264591687,0.048934229199818824,far_>=0.030,far_>=0.030,0.0032505226166297994,0.0060779179718597745,-0.0049939388409256935,-0.004869784228503704,0.004350101575255394,1.0205831322483876,0.00022325654408891562,2,0.6441331286710185,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.02839042209950656,0.011917789679443265,0.016472632420063298
29,850029,success,True,False,False,47,169.24906661119493,0.004962255964844468,0.007791258277602964,0.004884377501127992,0.005898481876291384,aligned_<0.005,aligned_<0.005,0.002333649409380048,0.003742052653560133,0.0030477698892354965,0.000567613635212183,0.0038006631657481194,1.093897868302041,2.2452623630155045e-05,2,0.6655582216870846,mid_0.90_1.10,low_<0.00025,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|low_<0.00025,0.026004217738672612,0.01192344262183001,0.014080775116842602
