episode,step,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,False,False,0.044901673818290626,0.07759923013299552,0.1075336793451893,0.7098688984243875,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,2.416018339695736,2.416018339695736,False,False,False,False,0.04136055424944889,0.0771802747985918,0.10475397763155768,0.7051474056659319,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.590264618396759,0.05096231773495674,0.7271803021430969,-0.004948237910866737,0.004922845400869846,-0.002365651773288846,-0.004948237910866737,0.004922845400869846,-0.002365651773288846,-0.004948237910866737,0.004922845400869846,-0.002365651773288846,0.0,0.0
1,2,2.335771508186154,4.75178984788189,False,False,False,False,0.03489485396415308,0.07203555162253183,0.09529878759863383,0.6965264719522042,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5839282274246216,0.056260425597429276,0.7220355272293091,-0.004919745028018951,0.004948606714606285,-0.0023584167938679457,-0.004919745028018951,0.004948606714606285,-0.0023584167938679457,-0.004919745028018951,0.004948606714606285,-0.0023584167938679457,0.0,0.0
1,3,2.178886377923274,6.930676225805163,False,False,False,False,0.028284123020099302,0.06363596221308343,0.08249204422648293,0.6877121640267991,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5754221677780151,0.06283755600452423,0.7136359810829163,-0.004654416348785162,0.004955084063112736,-0.0031194721814244986,-0.004654416348785162,0.004955084063112736,-0.0031194721814244986,-0.004654416348785162,0.004955084063112736,-0.0031194721814244986,0.0,0.0
1,4,2.437360991179529,9.368037216984693,False,False,False,False,0.02324743591261728,0.052816204290535684,0.06831449489894723,0.680996581216823,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5679892301559448,0.0705559253692627,0.7028161883354187,-0.0010222941637039185,0.004887829534709454,-0.004398317076265812,-0.0010222941637039185,0.004887829534709454,-0.004398317076265812,-0.0010222941637039185,0.004887829534709454,-0.004398317076265812,0.0,0.0
1,5,0.964742126476338,10.33277934346103,False,False,False,False,0.018691868802695025,0.04442541060154237,0.05688665647000569,0.6749224917369268,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.565604031085968,0.07816048711538315,0.6944254040718079,0.004682924598455429,0.002920296974480152,0.002209379803389311,0.004682924598455429,0.002920296974480152,0.002209379803389311,0.004682924598455429,0.002920296974480152,0.002209379803389311,0.0,0.0
1,6,-0.0404418779603513,10.29233746550068,False,False,False,False,0.01130534238568957,0.041534228883252866,0.04907112380704589,0.6650737898475861,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5703486204147339,0.08398166298866272,0.6915342211723328,0.004918078891932964,0.003065517172217369,0.002698676660656929,0.004918078891932964,0.003065517172217369,0.002698676660656929,0.004918078891932964,0.003065517172217369,0.002698676660656929,0.0,0.0
1,7,-0.5012940392246122,9.791043426276067,False,False,False,False,0.007372312733734011,0.03700284861429981,0.041917723770122484,0.6598297503116454,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.572838544845581,0.08735218644142151,0.6870028376579285,0.004281644709408283,-0.001503377454355359,0.0022497819736599922,0.004281644709408283,-0.001503377454355359,0.0022497819736599922,0.004281644709408283,-0.001503377454355359,0.0022497819736599922,0.0,0.0
1,8,0.08724125848414939,9.878284684760217,False,False,False,False,0.007546768081965549,0.030855952168909906,0.03588713089022026,0.6600623574426208,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5727295875549316,0.08718788623809814,0.680855929851532,0.0033247247338294983,-0.002696696436032653,0.0004466734826564789,0.0033247247338294983,-0.002696696436032653,0.0004466734826564789,0.0033247247338294983,-0.002696696436032653,0.0004466734826564789,0.0,0.0
1,9,1.6066641838541413,11.484948868614358,False,False,False,False,0.006655511426656828,0.0227566167444041,0.027193624362175324,0.6588740152355425,1.0,0.0,0,1.0,0.0,0.0,0.023550866122064966,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5793278813362122,0.09085071086883545,0.6499999761581421,0.5741581320762634,0.08665908873081207,0.6727566123008728,0.004399081692099571,0.0005911779589951038,-0.002339758910238743,0.004399081692099571,0.0005911779589951038,-0.002339758910238743,0.004399081692099571,0.0005911779589951038,-0.002339758910238743,0.0,0.0
