episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
41,150041,collision,False,True,False,6,-294.85171523127053,0.061302451739828505,0.04823362034836687,0.8109585247732313,0.0005565517244537,2,0.6003279480421362,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.562000031185514,1.1796489982714864,1.4933002931542354,0.672751891071056
42,150042,success,True,False,False,40,167.61908150877423,0.0028415540256375273,0.00802394396439654,0.8281249076173198,0.0007475319198601352,2,0.569786700878073,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.688849245228858,1.596068286281024,1.5034482654674064,1.1006937554611371
43,150043,success,True,False,False,26,152.92795622329814,0.004883050528548076,0.008010898326415217,0.8226500011329355,0.0006374297631322618,2,0.5819056978454533,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7223459430359744,1.4772614842216754,1.5640279972055529,1.1461466723550624
44,150044,collision,False,True,False,6,-294.3628087580623,0.041828824057172344,0.04852521452406555,0.8851781701702139,0.000761963088124663,2,0.6976074747960512,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.332609984348193,1.1127549277574984,1.2449952762180858,0.7694220279826635
45,150045,success,True,False,False,39,175.36832944178946,0.00488746968181738,0.007786137051468467,0.8680091157667531,0.0005801556823639486,2,0.6202917471057201,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6654249271160622,1.5491341031662809,1.1917750449803903,1.000832365041363
46,150046,success,True,False,False,28,158.27520872651024,0.004900096527188128,0.007907541024785414,0.8507952806225706,0.0007229261385201445,2,0.6387189202708592,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7315702574607035,1.4814831954425014,1.4529641414945866,1.0991347463890695
47,150047,success,True,False,False,18,149.84380177269801,0.00477511585580458,0.007983684652012935,0.856764577812009,0.0006890614984468056,2,0.6705173600670887,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.715619210045442,1.4460693636318869,1.516681458890754,1.137009994297566
48,150048,success,True,False,False,36,170.48353047528505,0.004708719429060668,0.008026105647796822,0.8057301484591318,0.0006083474362153575,2,0.6339943322241998,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.717300339851186,1.468226223406893,1.4923012052988627,1.1075745148351355
49,150049,collision,False,True,False,7,-293.1103653523981,0.0444818889478901,0.049252922666149335,0.8377973998811208,0.0007113167805349686,2,0.559962579700763,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.583072472639869,1.2324668787617548,1.4427274581677696,0.7826111916144604
50,150050,success,True,False,False,35,158.5706419730087,0.004184065960883905,0.00792139742936393,0.8408155939093713,0.0007720254771440408,2,0.5585905208351709,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7266761420141847,1.4820093475480078,1.3941295992936804,1.0075196158128226
51,150051,collision,False,True,False,6,-294.3225946976089,0.05754280458424674,0.049157109694103585,0.8300095254786265,0.0007451802570569754,2,0.5991383569931444,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.589006845216116,1.3549896634250969,1.5461691200952004,0.7030095042223105
52,150052,success,True,False,False,27,165.26420865327395,0.00450637808179794,0.00799876791678833,0.8912214555409658,0.0006121160034909322,2,0.6530697656591258,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6819995512835124,1.5404654071382817,1.477269467456809,1.1944937600322545
53,150053,success,True,False,False,36,174.90913372076255,0.004830595839671024,0.007762914916804919,0.8334939569874832,0.0006701848698111861,2,0.5966232340037796,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7195257157098003,1.5592710549040336,1.2381434623816636,1.0094615027130307
54,150054,success,True,False,False,30,164.02962017541802,0.004801537996723091,0.00795727510861155,0.8208669851239017,0.0007287844881862181,2,0.5607986428329423,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7116088151122344,1.5901993711761644,1.5624192752917723,1.1608263238575904
55,150055,success,True,False,False,37,162.94124318522978,0.003116109890174162,0.007949561116090575,0.8918695797282615,0.0007445750152074072,2,0.6761459902424098,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7294638970820857,1.6419612087845985,1.4832884528915191,1.2133928684384414
56,150056,success,True,False,False,18,140.5480749158814,0.0037503878014029947,0.00796890243226156,0.8488356240085886,0.0007317255511996551,2,0.6659577788093698,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6908492327058406,1.4582200723913716,1.5518325596735667,1.0906297356772339
57,150057,success,True,False,False,29,143.17166703648408,0.004706883995124379,0.007971684020700587,0.8678540605680067,0.0005583333662777646,2,0.5737942299175695,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5959897485895675,1.436150764211241,1.254229751708749,0.9539768293659033
58,150058,success,True,False,False,45,194.78696235585244,0.004381365851310536,0.007877861111732165,0.8368955590035555,0.0005542397086906896,2,0.6464892054356277,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.721639660009361,1.4779391337398387,1.4081536495980598,1.1196646836091952
59,150059,success,True,False,False,18,143.88514158436533,0.003734018850063163,0.008060326856998423,0.8486187513589832,0.0007200358951714291,2,0.6881601535950381,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.729883196939167,1.5022528816704976,1.5902195499745684,1.1727425473601611
60,150060,success,True,False,False,21,150.67115954631362,0.002108118246355151,0.007954893398984475,0.8721514249548832,0.000677731525255233,2,0.6123501218942564,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7316605763219886,1.6999052575885159,1.6454617527610433,1.2552950506866534
61,150061,success,True,False,False,54,184.53458135213822,0.004973281901063342,0.0077712775661245015,0.8003540862582962,0.0005776916895183331,2,0.6213381678649234,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7165277850262264,1.407889119407121,1.0657924855929322,0.8126573716955712
62,150062,success,True,False,False,41,171.51496030709257,0.0037162129704976224,0.00795709799537081,0.8720652611068781,0.0006192226294823753,2,0.5940964962823628,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7283192450204052,1.5322962894056509,1.464033475618993,1.1512428770095806
63,150063,collision,False,True,False,6,-295.78997263211807,0.059173840615372675,0.047882665156204984,0.8475879023663506,0.0006068218967843262,2,0.6230554162148303,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.3529661099358443,0.9488781628743318,1.1942896142264627,0.5526206530847657
64,150064,collision,False,True,False,6,-293.29333784365195,0.054624566318092996,0.048869980110055056,0.8930754591979663,0.0006292165905465855,2,0.6875548228817112,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.553250203301655,1.5284394324174417,1.4511992659334931,0.8716641224759791
65,150065,collision,False,True,False,6,-296.9235449396972,0.06175925960730713,0.048581493997781666,0.8181241988946668,0.0007603256419871959,2,0.5557483443003024,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.251141386108069,0.9114088712328141,1.1344958222036503,0.5503689059789904
66,150066,collision,False,True,False,7,-293.6235412669187,0.0541275068417491,0.04888770422116606,0.8231451894469363,0.0006771007355824402,2,0.6402223912161691,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.5246337233281335,1.2165531635584945,1.3855527702092074,0.7911934129588796
67,150067,success,True,False,False,46,169.30373520777482,0.004999248678194524,0.007862311077479589,0.8148348797768613,0.0006232663588090779,2,0.6608854188969648,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7296527204240824,1.4554111411203534,1.1861495614104103,0.867580281289731
68,150068,success,True,False,False,24,153.00853115632236,0.00499972420284347,0.008056282083801936,0.8825222327076061,0.0007219136437636644,2,0.6987483329258173,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7284923861569295,1.6196855811229145,1.6034576227531427,1.2552083522074051
69,150069,success,True,False,False,13,138.76172079969763,0.0044628982183915426,0.008138308775831882,0.8505709840779009,0.0005894038226446108,2,0.6549136671142181,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6930167235367908,1.5172969722655525,1.4846516078961183,1.0554116222149625
70,150070,success,True,False,False,22,155.33651399354906,0.002358051933086221,0.007859383334819392,0.8469412444190563,0.0007034390140534457,2,0.6528705249822515,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.712184469160515,1.4970285585674932,1.5129200556523181,1.1432949635389489
71,150071,success,True,False,False,34,153.96896950907274,0.004581741920514243,0.007979463829758005,0.8738202921972256,0.0005588095139969578,2,0.5890707394561943,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7010068121139748,1.558025108288241,1.3468506814203904,1.057289224925774
