episode,step,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,False,False,0.04241204647184515,0.07759923013299552,0.10587392778089232,0.7065493952957935,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.187626203543244,1.187626203543244,False,False,False,False,0.04003251887619675,0.07733044291700841,0.10401878883447292,0.703376691834929,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5907466411590576,0.04980029910802841,0.7273304462432861,-0.004829014651477337,0.0027250926941633224,-0.00388634973205626,-0.004829014651477337,0.0027250926941633224,-0.00388634973205626,-0.002563721965998411,0.001254967530258,-0.001983560621738434,0.0,0.0
1,2,2.0675681012572755,3.2551943048005194,False,False,False,False,0.03472448106143431,0.07223012508295912,0.09537977912391533,0.6962993080819124,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5858973264694214,0.0522516667842865,0.7222301363945007,-0.0048714447766542435,0.0037064943462610245,-0.004164192359894514,-0.0048714447766542435,0.0037064943462610245,-0.004164192359894514,-0.0033714675810188055,0.001973230391740799,-0.0037566907703876495,0.0,0.0
1,3,2.77667462103236,6.03186892583288,False,False,False,False,0.026680033355253815,0.06328846668248256,0.0810751555859851,0.6855733778070051,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5783301591873169,0.055302418768405914,0.7132884860038757,-0.004750402178615332,0.0026998762041330338,-0.004335829522460699,-0.004750402178615332,0.0026998762041330338,-0.004335829522460699,-0.004999999888241291,0.002375554759055376,-0.004088886547833681,0.0,0.0
1,4,2.8171035169630887,8.848972442795969,False,False,False,False,0.01635418767371664,0.05158163571503871,0.06248442749751645,0.6718055835649556,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5683916807174683,0.05856858193874359,0.7015816569328308,-0.004614395555108786,0.001953058410435915,-0.004511971492320299,-0.004614395555108786,0.001953058410435915,-0.004511971492320299,-0.004859244450926781,0.002175742294639349,-0.004582528956234455,0.0,0.0
1,5,2.371928791694317,11.220901234490285,False,False,False,False,0.005922483733164755,0.03807475773517088,0.042023080223947344,0.6578966449775531,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5579484105110168,0.0615338459610939,0.6880747675895691,-0.0038575218059122562,-0.0018268637359142303,-0.0039634741842746735,-0.0038575218059122562,-0.0018268637359142303,-0.0039634741842746735,-0.0032445222605019808,0.0007611604523845017,-0.00465015135705471,0.0,0.0
1,6,2.2053549341882674,13.426256168678552,False,False,False,False,0.004177652745842584,0.023512326745859236,0.02629742857642092,0.6555702036611235,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5492540597915649,0.06340615451335907,0.67351233959198,0.0014867214486002922,-0.0027287316042929888,-0.004375610966235399,0.0014867214486002922,-0.0027287316042929888,-0.004375610966235399,0.00043412603554315865,-0.0012018250999972224,-0.0047470577992498875,0.0,0.0
1,7,1.275107123851927,14.701363292530479,False,False,False,False,0.009130167223282415,0.008982473817013004,0.021451416927261713,0.6621735562977099,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5436292886734009,0.06369363516569138,0.6589824557304382,0.004756503738462925,-0.003989489283412695,0.00044318661093711853,0.004756503738462925,-0.003989489283412695,0.00044318661093711853,0.0034004845656454563,-0.0019944855011999607,-0.001794797950424254,0.0,0.0
1,8,1.6191171560155175,16.320480448545997,False,False,False,False,0.01017528080437987,0.004983580858235137,0.028934021823031106,0.6635670410725065,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5423871278762817,0.06329022347927094,0.6549835801124573,0.0049391621723771095,-0.0030869420152157545,0.004117270931601524,0.0049391621723771095,-0.0030869420152157545,0.004117270931601524,0.0038440697826445103,-0.0022630298044532537,0.001995350467041135,0.0,0.0
1,9,2.571777860322469,18.892258308868467,False,False,False,False,0.009968911616020508,0.006420380015753291,0.026809325370981737,0.663291882154694,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5425418019294739,0.06308262795209885,0.6564204096794128,0.004912324249744415,-0.002477325964719057,0.004583176225423813,0.004912324249744415,-0.002477325964719057,0.004583176225423813,0.004896652419120073,-0.002707082312554121,0.003531769150868058,0.0,0.0
1,10,2.4944828766298026,21.38674118549827,False,False,False,False,0.00943733389397845,0.007608973281143627,0.02384880636545119,0.6625831118586379,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5429637432098389,0.0625944510102272,0.6576089859008789,0.0048319026827812195,-0.0028357685077935457,0.004196958616375923,0.0048319026827812195,-0.0028357685077935457,0.004196958616375923,0.004485411569476128,-0.002572670578956604,0.0039639947935938835,0.0,0.0
1,11,2.2889522852304136,23.67569347072868,False,False,False,False,0.00829186775579028,0.008254297494318052,0.019385261691649575,0.6610558236743871,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5439123511314392,0.061425551772117615,0.6582543253898621,0.004868898540735245,-0.002734642941504717,0.004396418109536171,0.004868898540735245,-0.002734642941504717,0.004396418109536171,0.004318715538829565,-0.00290862238034606,0.0038189811166375875,0.0,0.0
1,12,1.866482077019618,25.5421755477483,False,False,False,False,0.006874877458174471,0.00796244350707831,0.014953814686836596,0.659166503277566,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5453091859817505,0.05959474667906761,0.657962441444397,0.004677354358136654,-0.001998561667278409,0.003985168412327766,0.004677354358136654,-0.001998561667278409,0.003985168412327766,0.004279200918972492,-0.0020522389095276594,0.0034503485076129436,0.0,0.0
1,13,1.4428350360699935,26.985010583818294,False,False,False,False,0.005823092823647685,0.007918632598290065,0.011800694480721862,0.6577641237648636,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5466850399971008,0.05834270641207695,0.6579186320304871,0.004827443510293961,-0.0011030454188585281,0.004288991913199425,0.004827443510293961,-0.0011030454188585281,0.004288991913199425,0.004479656461626291,-0.0015354434726759791,0.004368595778942108,0.0,0.0
