episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,final_xy_bucket,min_xy_bucket,mean_action_z,mean_action_xy_norm,last_action_x,last_action_y,last_action_z,hole_half_size,peg_radius,hole_clearance
11,740011,timeout,False,False,True,200,358.41774795345793,0.011683182558436254,0.03409651295111693,0.0033040409921382113,0.006041302720985353,near_0.005_0.015,aligned_<0.005,0.004218810142483562,0.005814760101812613,0.004999659955501556,-0.004686566069722176,0.00490072276443243,0.020886552499656205,0.012,0.008886552499656204
12,740012,collision,False,True,False,5,-300.6462668491349,0.02137348779115573,0.04807711899337619,0.00339409572680129,0.04807711899337619,off_0.015_0.030,aligned_<0.005,-0.0018529215827584266,0.0035852450388756856,0.0026609660126268864,-0.0007127323187887669,-0.002882865024730563,0.02184145888948217,0.012,0.00984145888948217
13,740013,collision,False,True,False,8,-290.8367727088914,0.04602057361280094,0.04910298100021593,0.04602057361280094,0.04910298100021593,far_>=0.030,far_>=0.030,0.0022293595247901976,0.005195451322266449,-0.0028499558102339506,0.0035630585625767708,0.0018594199791550636,0.02498490318812769,0.012,0.01298490318812769
14,740014,timeout,False,False,True,200,-83.79548210958815,0.010234905172872797,0.015753969073171947,0.0030835115768711283,0.007721118036773222,near_0.005_0.015,aligned_<0.005,-1.9964994862675667e-07,0.006030522190907286,-0.0038914447650313377,0.0049936044961214066,-0.00499998964369297,0.02133516666470987,0.012,0.00933516666470987
15,740015,timeout,False,False,True,200,-148.33587445734304,0.0073586731408671075,0.04294678528746165,0.0014747422251493844,0.007292356456416904,near_0.005_0.015,aligned_<0.005,-0.0008141334739048034,0.005624541786810266,0.004847964271903038,-0.004432889632880688,0.0047514233738183975,0.02145008866149147,0.012,0.009450088661491468
16,740016,success,True,False,False,10,135.65200000571232,0.0016615969171225365,0.005584421442725751,0.0016615969171225365,0.005584421442725751,aligned_<0.005,aligned_<0.005,-0.0010549466358497738,0.005043129441559586,0.004077639430761337,0.0036481590941548347,0.0017421506345272064,0.02177030893996862,0.012,0.009770308939968619
17,740017,collision,False,True,False,17,-312.58454852142575,0.08085510459025784,0.005802277599022854,0.02169454055191543,0.005802277599022854,far_>=0.030,off_0.015_0.030,0.0031245179090868026,0.005493264169110716,0.002816540189087391,0.0047029657289385796,-0.0008415905758738518,0.024283222744118732,0.012,0.012283222744118732
18,740018,collision,False,True,False,31,-304.5082375398156,0.09078839250305008,0.005890406381265589,0.04442726146326752,0.005890406381265589,far_>=0.030,far_>=0.030,0.0043797838997336165,0.004633085086134883,0.004855534993112087,-0.004007764160633087,0.004973423667252064,0.020539548100266265,0.012,0.008539548100266265
19,740019,collision,False,True,False,13,-316.3644031166213,0.08240628020739547,0.004199094366508893,0.054605386150923904,0.004199094366508893,far_>=0.030,far_>=0.030,0.00035070164057497796,0.006529815583786745,0.0036840634420514107,0.004999995231628418,-0.0049850475043058395,0.020051939690869804,0.012,0.008051939690869803
20,740020,success,True,False,False,14,142.5956178534833,0.003746573811611145,0.00801811127434282,0.003746573811611145,0.007257929750763448,aligned_<0.005,aligned_<0.005,0.0005300009922523584,0.005417167098055684,0.004865435883402824,-0.0010092533193528652,0.004902255721390247,0.02052635676278311,0.012,0.00852635676278311
21,740021,success,True,False,False,19,142.24480617990133,0.004845119443053223,0.007129555350584127,0.004845119443053223,0.006084093446776961,aligned_<0.005,aligned_<0.005,0.0011264731445790905,0.004142906775926939,0.0032594939693808556,0.0034988559782505035,0.003500109538435936,0.021646580383307298,0.012,0.009646580383307297
22,740022,success,True,False,False,46,183.8636669459326,0.004808933740994942,0.007976291198848573,0.004808933740994942,0.0054752287541808276,aligned_<0.005,aligned_<0.005,0.0027297881796308184,0.00385778241930144,0.003163916990160942,-0.0007735379040241241,0.0028770137578248978,0.02440517029084674,0.012,0.01240517029084674
23,740023,timeout,False,False,True,200,307.04382726017843,0.01233518020569547,0.012147054740211605,0.007257081297124852,0.006894614752911421,near_0.005_0.015,near_0.005_0.015,0.004137967184651643,0.004524233776707144,-0.0019262644927948713,0.004227559082210064,-0.0044058626517653465,0.021237591299911988,0.012,0.009237591299911987
24,740024,collision,False,True,False,41,-294.6689003605671,0.13704713824371903,0.013174830224849665,0.05785575723850022,0.00014905299559409002,far_>=0.030,far_>=0.030,0.003915997517363328,0.004490971508167602,0.0035164309665560722,0.000141131691634655,0.004351349547505379,0.02097317000352677,0.012,0.008973170003526768
25,740025,success,True,False,False,9,128.5687120805818,0.0029662574665358424,0.0045126548925591425,0.002160255757697323,0.0045126548925591425,aligned_<0.005,aligned_<0.005,-0.0038944233674556017,0.00575235752444608,-0.0009025055915117264,0.004276796244084835,-0.0001613069325685501,0.02493583552871212,0.012,0.012935835528712119
26,740026,collision,False,True,False,12,-324.93790388722033,0.11659160573453614,0.014148347537219164,0.05134721902174971,0.00011963285852023553,far_>=0.030,far_>=0.030,-0.0010531274407791595,0.006330696775181137,0.004680558107793331,-0.0037377607077360153,0.0030009690672159195,0.02498272351825353,0.012,0.012982723518253528
27,740027,success,True,False,False,12,137.9175277298795,0.003677537239901791,0.006762278825490742,0.003677537239901791,0.006762278825490742,aligned_<0.005,aligned_<0.005,0.0010105428324701886,0.004731855057753693,0.0035261837765574455,0.00359287578612566,0.0035526882857084274,0.0243849688179952,0.012,0.012384968817995199
28,740028,collision,False,True,False,156,-336.26011227526243,0.03172235708465676,0.049871371418874766,0.005443957997532515,0.005177897247429564,far_>=0.030,near_0.005_0.015,-0.0013959354777724887,0.005638056728803047,0.004858155734837055,0.004999883472919464,-0.004999787546694279,0.021604535778100616,0.012,0.009604535778100616
29,740029,timeout,False,False,True,200,181.81713865301322,0.015878141948752242,0.07794318519249677,0.001687257503734936,0.005609960502421241,off_0.015_0.030,aligned_<0.005,-7.534048054367304e-06,0.00496083230454714,-0.0049590603448450565,0.0049707163125276566,-0.004994927439838648,0.02258612149321263,0.012,0.010586121493212631
30,740030,collision,False,True,False,19,-316.40315274651516,0.10161185416049442,0.014378079832277568,0.05784647259057851,0.0028269680224052296,far_>=0.030,far_>=0.030,0.002117384127096126,0.005252351727257042,0.003253229893743992,-0.002982315607368946,-0.0005247658118605614,0.021536672309714705,0.012,0.009536672309714705
31,740031,collision,False,True,False,188,-157.52540528874925,0.021330150285701725,0.0479043142905885,0.0023058841948161365,0.006416570942676891,off_0.015_0.030,aligned_<0.005,0.0013941289359168645,0.004671518580231503,0.004999999888241291,-0.0018353359773755074,0.0049998462200164795,0.022990280794181424,0.012,0.010990280794181424
32,740032,success,True,False,False,14,134.88159232505865,0.004861487112914326,0.007980114965509544,0.004861487112914326,0.006267700097806972,aligned_<0.005,aligned_<0.005,-0.0003122867949839149,0.004719230410175797,0.004413830116391182,0.0016541802324354649,0.0029207011684775352,0.020864843788431287,0.012,0.008864843788431286
33,740033,success,True,False,False,13,145.20655669696947,0.004704274889309975,0.007980904337353545,0.0016407111863545765,0.005426872851045594,aligned_<0.005,aligned_<0.005,0.0004001716510034524,0.00538520144442282,0.004848756827414036,-0.0018463991582393646,0.004695282317698002,0.022655146239512466,0.012,0.010655146239512466
34,740034,collision,False,True,False,89,-492.0530281721186,0.35526913162687856,0.017196452639837823,0.053078184307834765,0.005174390081975844,far_>=0.030,far_>=0.030,0.00407295255252066,0.005032730640656605,0.00498682726174593,-0.004968205001205206,-0.001629456179216504,0.02424912301590717,0.012,0.012249123015907169
35,740035,success,True,False,False,8,136.26334725189776,0.003967541410845668,0.008828725438510987,0.003967541410845668,0.008828725438510987,aligned_<0.005,aligned_<0.005,-0.0018182675703428686,0.005551628453701997,0.004996986128389835,0.0031968364492058754,0.003363695926964283,0.02076242699794241,0.012,0.00876242699794241
36,740036,success,True,False,False,27,160.52029659575152,0.004852522358888913,0.007932993553682488,0.004852522358888913,0.006943362171573764,aligned_<0.005,aligned_<0.005,0.0025079949172558606,0.003159865667076386,0.002194891683757305,0.0019012223929166794,0.0041817715391516685,0.020013003630215815,0.012,0.008013003630215815
37,740037,success,True,False,False,34,132.00706275590105,0.004934386448524595,0.007750417810965304,0.004934386448524595,0.0059817501519775496,aligned_<0.005,aligned_<0.005,-0.00041866594898130964,0.0028106077439159246,-0.0006524729542434216,-0.0017327123787254095,-0.0006811982020735741,0.02396447019499577,0.012,0.011964470194995771
38,740038,timeout,False,False,True,200,187.54579767944676,0.009999462006474747,0.033868852163115415,0.006324880522575834,0.006403818027527652,near_0.005_0.015,near_0.005_0.015,0.0019720236456487327,0.005478886133547349,0.004999996162950993,-0.004980868194252253,0.004999168217182159,0.02144294904659576,0.012,0.009442949046595761
39,740039,collision,False,True,False,4,-295.35784197175417,0.020412486993736892,0.04915842314881402,0.020412486993736892,0.04915842314881402,off_0.015_0.030,off_0.015_0.030,-0.004368618654552847,0.006770524984344483,-0.004963238257914782,-0.004293631762266159,-0.00490051181986928,0.02415002228311402,0.012,0.012150022283114018
40,740040,success,True,False,False,18,152.51848294562274,0.003633640221404187,0.007986408473830253,0.003633640221404187,0.005698342208158569,aligned_<0.005,aligned_<0.005,0.0016300479312323863,0.004677387734777899,0.003686702810227871,-0.0014833242166787386,0.004348922520875931,0.022565768532213964,0.012,0.010565768532213964
41,740041,success,True,False,False,12,133.69159769257794,0.003787035663444235,0.005881903435239644,0.003787035663444235,0.005881903435239644,aligned_<0.005,aligned_<0.005,-0.00017215365854402384,0.005088060552509599,0.0023117242380976677,0.0028192903846502304,0.0030883057042956352,0.023179348214810408,0.012,0.011179348214810408
42,740042,collision,False,True,False,9,-286.6652597581413,0.028646225849279245,0.049329091290132854,0.028646225849279245,0.049329091290132854,off_0.015_0.030,off_0.015_0.030,0.0028399528625110784,0.00515321661453398,0.0033332202583551407,0.004949446767568588,0.0019636652432382107,0.02199771883743373,0.012,0.00999771883743373
43,740043,collision,False,True,False,17,-333.78904642765536,0.17365622254637333,0.014840965865440703,0.06736114228214539,4.84311590642772e-06,far_>=0.030,far_>=0.030,0.0015120010494309314,0.005856656801459208,-0.0015723984688520432,0.0026056356728076935,-0.0007323818281292915,0.02442553719949543,0.012,0.012425537199495431
44,740044,collision,False,True,False,42,-310.4217183546138,0.13361320213733252,0.01440553680842005,0.05799823302142877,0.0029916640845026876,far_>=0.030,far_>=0.030,0.0037093793507665396,0.0051759271625868315,0.004579532891511917,-0.0008784853853285313,0.0030863555148243904,0.021696151161777595,0.012,0.009696151161777595
45,740045,collision,False,True,False,13,-314.4485487028921,0.0848121492804031,0.006264292895644563,0.02684243827505418,0.006264292895644563,far_>=0.030,off_0.015_0.030,0.002641998123950683,0.006029304149480899,0.0049963453784585,0.004120930097997189,0.004284492693841457,0.023072246734685647,0.012,0.011072246734685647
46,740046,collision,False,True,False,5,-295.453941254969,0.024752925964473267,0.04896911015767924,0.024752925964473267,0.04896911015767924,off_0.015_0.030,off_0.015_0.030,-0.001440292876213789,0.005813949037184722,0.0038767745718359947,0.003955472260713577,-0.0036546301562339067,0.023817582572362973,0.012,0.011817582572362973
47,740047,collision,False,True,False,18,-329.1958214101187,0.1309407114214372,0.013601216120539217,0.06830137974269446,0.0024570862982031816,far_>=0.030,far_>=0.030,0.001906550515236126,0.004351408610135787,0.004794555716216564,-0.0035262771416455507,0.004402357153594494,0.022422061585519633,0.012,0.010422061585519633
48,740048,success,True,False,False,13,141.14253448692946,0.0035968467879318893,0.007926023008149818,0.0035968467879318893,0.006489483767349702,aligned_<0.005,aligned_<0.005,0.0010223845915439038,0.005861010092424097,0.004941076971590519,0.002904500812292099,0.0038657207041978836,0.023854140499571835,0.012,0.011854140499571834
49,740049,collision,False,True,False,18,-312.89205087881857,0.08579543556231374,0.006471748149273426,0.02847010193653211,0.006471748149273426,far_>=0.030,off_0.015_0.030,0.003744685375649068,0.0057348054388451745,0.004421614110469818,0.003331315703690052,0.0036907801404595375,0.02170254748601382,0.012,0.009702547486013818
50,740050,success,True,False,False,13,138.0296357165056,0.0026053843586944197,0.005882553695335635,0.002470232241180098,0.005882553695335635,aligned_<0.005,aligned_<0.005,-0.0015291971906733054,0.004525800390160237,0.004977935925126076,-0.0020698034204542637,0.004482670687139034,0.023510370486347985,0.012,0.011510370486347985
51,740051,collision,False,True,False,197,-137.84199900204197,0.020910820295463046,0.049111483218334584,0.0032982774229493046,0.006344768842307058,off_0.015_0.030,aligned_<0.005,0.0013777785709950374,0.005170207777535164,0.004999952390789986,0.004999999888241291,-0.004999971482902765,0.0220212987116901,0.012,0.0100212987116901
52,740052,collision,False,True,False,5,-294.9522917908651,0.040465543168634314,0.04861558369347929,0.040465543168634314,0.04861558369347929,far_>=0.030,far_>=0.030,1.982972025871277e-05,0.005030279430908705,0.004368063062429428,0.0029625575989484787,0.0036486871540546417,0.022789382001451006,0.012,0.010789382001451006
53,740053,success,True,False,False,41,174.78338879853027,0.00499469321789505,0.007805821338599195,0.00499469321789505,0.005386444687413006,aligned_<0.005,aligned_<0.005,0.001953611422966166,0.0035339714254623194,0.002323948312550783,-0.0001718900166451931,0.0008407761342823505,0.02455692893660536,0.012,0.012556928936605361
54,740054,collision,False,True,False,16,-269.5478608876842,0.0266303655877924,0.04987885638468337,0.019237633207188225,0.04987885638468337,off_0.015_0.030,off_0.015_0.030,0.00394118859549053,0.005940178142250213,0.00385257788002491,0.004209151491522789,0.002536666113883257,0.020336864456634293,0.012,0.008336864456634292
55,740055,collision,False,True,False,18,-300.1479047401722,0.09724546490099596,0.0034185744531857187,0.03673395007347065,0.0022911326078679517,far_>=0.030,far_>=0.030,0.0024287948488361305,0.004761780317046781,0.004977439530193806,-0.0016978972125798464,-0.00031681638211011887,0.02239696794066393,0.012,0.010396967940663929
56,740056,collision,False,True,True,200,-304.1554019140967,0.021615297446253855,0.048526573346884816,0.0026277491298623357,0.005860579528872978,off_0.015_0.030,aligned_<0.005,0.00014952570898458362,0.004476671844848047,0.004999935626983643,0.004984167404472828,0.0048737600445747375,0.02285005712111591,0.012,0.010850057121115909
57,740057,collision,False,True,False,194,-369.6554207796445,0.023700134695503926,0.04904876161794536,0.0020275871583449716,0.006405831220144598,off_0.015_0.030,aligned_<0.005,-0.0004980082121994538,0.0060511626972919045,0.0025113183073699474,0.004999575205147266,-0.004490106366574764,0.02216170161512683,0.012,0.01016170161512683
58,740058,collision,False,True,False,23,-308.2212722733006,0.09062323849760001,0.007032948153893437,0.04843537038689083,0.007032948153893437,far_>=0.030,far_>=0.030,0.004650934761309106,0.004334408706812218,0.004773136228322983,0.001760174985975027,0.004371299408376217,0.021220764227181412,0.012,0.009220764227181412
59,740059,collision,False,True,False,185,-344.1903432634823,0.034561685846318885,0.04963125243667954,0.00575865603384908,0.009430969304368708,far_>=0.030,near_0.005_0.015,-0.0005935236698368917,0.005991428169881442,0.004901416599750519,0.004992139525711536,-0.004988561850041151,0.020721201838680033,0.012,0.008721201838680033
60,740060,collision,False,True,False,166,-274.5428658465327,0.024464604654466492,0.04928214343846404,0.0031817528917971486,0.0063615979479428875,off_0.015_0.030,aligned_<0.005,0.00013965607833970025,0.0061676142336458215,0.0048119062557816505,0.004999999888241291,-0.0049999975599348545,0.023578121535343718,0.012,0.011578121535343718
61,740061,success,True,False,False,10,131.78990789926053,0.004423109846257566,0.007231434925327851,0.004423109846257566,0.005710613516969221,aligned_<0.005,aligned_<0.005,-0.0011881695594638587,0.004758684963038487,0.004360353574156761,0.003192921169102192,0.004266361705958843,0.022719794307101655,0.012,0.010719794307101654
62,740062,collision,False,True,False,122,-226.7889262956458,0.02418420138878825,0.04893670025437069,0.0014666365461912826,0.005204825550551129,off_0.015_0.030,aligned_<0.005,5.543549338996899e-05,0.004967324674259305,0.004998191259801388,0.004999501630663872,-0.004998599644750357,0.024667970210673427,0.012,0.012667970210673427
63,740063,success,True,False,False,13,141.31544269129714,0.002386503201286289,0.008661402345867986,0.0023525534053175663,0.008661402345867986,aligned_<0.005,aligned_<0.005,-0.0007446384988725185,0.005316482162842974,0.004496113397181034,0.0029960814863443375,0.004823095165193081,0.022106741403822565,0.012,0.010106741403822565
64,740064,collision,False,True,False,4,-296.20492393165205,0.022139885752018564,0.04908521170437241,0.022139885752018564,0.04908521170437241,off_0.015_0.030,off_0.015_0.030,-0.004447480197995901,0.006421799106480221,-0.004244509153068066,-0.004963472485542297,-0.004650668241083622,0.022651525770226326,0.012,0.010651525770226326
65,740065,collision,False,True,False,15,-312.66668944692225,0.09556267463298494,0.004935033754408846,0.03622304165118044,0.004935033754408846,far_>=0.030,far_>=0.030,0.003156060880670945,0.005508836004576281,0.004801894538104534,0.001972012687474489,0.0044731395319104195,0.02053634768583918,0.012,0.00853634768583918
66,740066,collision,False,True,False,7,-291.37146514622583,0.020131563050085285,0.04695382712604024,0.020131563050085285,0.04695382712604024,off_0.015_0.030,off_0.015_0.030,0.0001664029633892434,0.005049467685475546,-0.0046387636102736,0.001036069355905056,-0.004492898937314749,0.024875396481137325,0.012,0.012875396481137325
67,740067,collision,False,True,False,23,-303.49485708444803,0.08536482916814779,0.006443063829608353,0.05204310015773843,0.006443063829608353,far_>=0.030,far_>=0.030,0.0032097701003532047,0.0049805988032550095,0.004125249572098255,0.0020256275311112404,-0.0005477364175021648,0.02307065856851182,0.012,0.011070658568511818
68,740068,collision,False,True,False,188,-201.67712717338844,0.0202479439789152,0.04755007736003358,0.003870874724068453,0.007005887039074565,off_0.015_0.030,aligned_<0.005,0.0012157983134223266,0.005299626280443491,0.0018350640311837196,0.004999999888241291,-0.004999994300305843,0.02358528413592193,0.012,0.011585284135921931
69,740069,success,True,False,False,11,135.11529291728368,0.0035325925931990296,0.008495361929662493,0.0031313527908675594,0.008495361929662493,aligned_<0.005,aligned_<0.005,-0.0006295301189476794,0.005861787299340598,0.0042657144367694855,0.003633551299571991,-0.0025947964750230312,0.024148568952522625,0.012,0.012148568952522625
70,740070,collision,False,True,False,13,-313.4929955203304,0.09072251121603679,0.006399221252477938,0.027929842959615446,0.006399221252477938,far_>=0.030,off_0.015_0.030,0.0024976561275812294,0.005828275418113514,0.0049841273576021194,-0.0006315917707979679,0.0044893380254507065,0.023227878253468785,0.012,0.011227878253468784
71,740071,success,True,False,False,16,152.27904501613398,0.004865635696747406,0.008416913666306258,0.004865635696747406,0.005820199541571425,aligned_<0.005,aligned_<0.005,0.0016259473632089794,0.005341914878944879,0.004945810884237289,-0.00071750208735466,0.004886864684522152,0.023720443048813673,0.012,0.011720443048813672
72,740072,success,True,False,False,17,152.14098333041215,0.0037885530794705097,0.008553573209998167,0.002872998017116624,0.006001487001654371,aligned_<0.005,aligned_<0.005,0.0022490258766886067,0.005236552395939396,0.004952630959451199,0.0030825193971395493,0.004862107336521149,0.02214160477098754,0.012,0.01014160477098754
73,740073,collision,False,True,False,14,-322.11528797250475,0.10918280831129341,0.013962693282828731,0.05437126737614153,0.0009794107768507088,far_>=0.030,far_>=0.030,-0.00016633111850491593,0.00603632995254033,0.0045236581936478615,0.0017243972979485989,0.0026357779279351234,0.021189426796612197,0.012,0.009189426796612197
74,740074,success,True,False,False,13,147.1139972952268,0.0030947852507664957,0.009765683912354661,0.0030947852507664957,0.005421050344338152,aligned_<0.005,aligned_<0.005,0.0005473606288433075,0.0057756133338830035,0.00488706398755312,-0.0026460406370460987,0.004930267110466957,0.021378855299218846,0.012,0.009378855299218846
75,740075,collision,False,True,False,35,-308.01539566082,0.10699755683842259,0.013111779667181689,0.04515619399102648,0.0011408836556454638,far_>=0.030,far_>=0.030,0.00497894614402737,0.005501357459887286,0.0047003282234072685,0.0029921913519501686,0.004990921355783939,0.024231045232273388,0.012,0.012231045232273387
76,740076,collision,False,True,False,6,-298.6894659915176,0.04341250154090311,0.049959046172560084,0.023985095218853385,0.049959046172560084,far_>=0.030,off_0.015_0.030,0.0014819549784685175,0.005084664983321816,0.002306216862052679,-0.004938231315463781,0.002440039999783039,0.0213162666596321,0.012,0.009316266659632099
77,740077,collision,False,True,False,15,-318.1151916601651,0.08891745334592444,0.005230861543442877,0.03789522520302604,0.005230861543442877,far_>=0.030,far_>=0.030,0.0029673919392128787,0.005256794607785021,0.0041182804852724075,0.004194173961877823,0.0027705789543688297,0.02444701452381732,0.012,0.012447014523817319
78,740078,success,True,False,False,12,144.46626418325263,0.0020760620263631843,0.007434862219101057,0.0020760620263631843,0.007434862219101057,aligned_<0.005,aligned_<0.005,0.0002882200836514433,0.0057828557119226085,0.0030021686106920242,-0.002876722952350974,0.0018241973593831062,0.023020545890358964,0.012,0.011020545890358963
79,740079,collision,False,True,False,11,-324.953351605273,0.10990870033520707,0.015686929616930634,0.06628676570734801,0.0004713999578630501,far_>=0.030,far_>=0.030,-0.0011412584942511537,0.0049668565157230315,0.0024228589609265327,-0.0019012570846825838,0.0030956510454416275,0.023255488197871606,0.012,0.011255488197871606
80,740080,collision,False,True,False,176,-342.6876977778469,0.02194008190542823,0.04839479896864718,0.0008737001675755095,0.0068913805760223434,off_0.015_0.030,aligned_<0.005,-0.00022081568683709273,0.006038340308632572,0.003925329074263573,0.004999990575015545,-0.004987071268260479,0.023475752858547562,0.012,0.011475752858547562
81,740081,collision,False,True,False,188,-321.4875951666277,0.024919946559776973,0.049859925087789025,0.005682156797825423,0.006645977773608425,off_0.015_0.030,near_0.005_0.015,0.00016803915012984517,0.005118160537727948,0.004999975673854351,0.004997060634195805,-0.0012144404463469982,0.020845752427805675,0.012,0.008845752427805675
82,740082,collision,False,True,False,13,-318.832704674933,0.08930224547547896,0.004776461682273414,0.042695715939418066,0.004776461682273414,far_>=0.030,far_>=0.030,0.0009657997243966048,0.005974865256623135,0.004864918999373913,0.004842016845941544,-0.0042745741084218025,0.0215597001093684,0.012,0.0095597001093684
83,740083,success,True,False,False,10,126.96603397955533,0.004681584468986796,0.005947583807641044,0.004182379895715866,0.005947583807641044,aligned_<0.005,aligned_<0.005,-0.002167769521474838,0.005780833910923438,0.0036749793216586113,0.0027752267196774483,0.0019585047848522663,0.023046196160170895,0.012,0.011046196160170895
84,740084,success,True,False,False,9,130.78911622614913,0.0028785103681405284,0.006322518790253029,0.0028785103681405284,0.006322518790253029,aligned_<0.005,aligned_<0.005,-0.001362552193717824,0.005330450587966277,0.0038219885900616646,0.003369240090250969,0.004354826174676418,0.021602364688616704,0.012,0.009602364688616704
85,740085,collision,False,True,False,6,-290.6916228475316,0.02378274215409644,0.048953143446555325,0.014239335953380025,0.048953143446555325,off_0.015_0.030,near_0.005_0.015,0.0014035728139181931,0.005691991750491177,0.00394954439252615,-0.004240669310092926,0.002105501014739275,0.023271121014484152,0.012,0.011271121014484152
86,740086,collision,False,True,False,166,-245.65593676632653,0.021948697531994785,0.0493721443597237,0.0047671467872213895,0.005125322143094357,off_0.015_0.030,aligned_<0.005,0.0005381050272788629,0.0048822577072844785,0.0049828216433525085,0.004999999888241291,-0.004996184725314379,0.02328360574469592,0.012,0.011283605744695918
87,740087,collision,False,True,False,185,-219.56868312492014,0.021209180928515075,0.04901184637493272,0.0031597135860896796,0.005893395807598734,off_0.015_0.030,aligned_<0.005,0.0009792146046419402,0.00520319238323152,0.004999996162950993,0.0049886805936694145,-0.0005344254896044731,0.02131771478036828,0.012,0.009317714780368278
88,740088,success,True,False,False,15,138.49015310513795,0.004751526679376839,0.007974513132478322,0.004751526679376839,0.005492956640022473,aligned_<0.005,aligned_<0.005,0.0002083552690843741,0.004560564389219984,-0.0010583526454865932,0.0035621244460344315,0.0020446269772946835,0.024296498505996827,0.012,0.012296498505996827
89,740089,success,True,False,False,15,139.99541309739084,0.004997358855151049,0.00793688874085019,0.004570075696606104,0.006478669906963441,aligned_<0.005,aligned_<0.005,0.0008061702518413464,0.004097798590988205,0.0029512252658605576,0.0015446390025317669,0.003335092216730118,0.020173322673403462,0.012,0.008173322673403462
90,740090,collision,False,True,False,5,-297.0203393655334,0.0273499992002057,0.04884960477322087,0.01524160273712718,0.04884960477322087,off_0.015_0.030,off_0.015_0.030,-0.00013547143898904324,0.004949743337556556,0.0042582908645272255,-0.0039255861192941666,0.00354045070707798,0.020168494064871045,0.012,0.008168494064871044
