episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
10,150010,collision,False,True,False,6,-293.72175707112604,0.048346842261395344,0.04864933893343293,0.886330612508732,0.0006517315142663267,2,0.6407729522005293,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.4944097799646925,1.3291830667905582,1.4342804351815148,0.8121121388566978
11,150011,success,True,False,False,28,161.13304219272078,0.0033471957426709545,0.008041888129584618,0.8682642149239993,0.0007914452770107943,2,0.6000081845389745,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7257307968311744,1.5721479493509614,1.5348069918593918,1.1925584674729188
12,150012,success,True,False,False,46,175.68085258671317,0.004797875520256784,0.007994718391170053,0.8520091505036065,0.0007259052690394877,2,0.6431288202573721,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7299138620924397,1.5798997677025128,1.305771536616384,1.0672223015965034
13,150013,success,True,False,False,14,132.81880427798765,0.004278256543372306,0.00805684759449199,0.8859759821966703,0.000670240453235782,2,0.5580604549860986,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.717759216012935,1.64659595046423,1.552211500299185,1.151750237039129
14,150014,success,True,False,False,39,175.39510910421177,0.004155357257989803,0.00793000061173188,0.8915695709018481,0.0005742316778494684,2,0.6438818295573948,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7258864920462567,1.5320894975505779,1.456020340309999,1.1741669423812158
15,150015,success,True,False,False,28,150.80106284626066,0.004768521936234281,0.007925960163215229,0.8015751095314503,0.000593748840893629,2,0.5905379035580516,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7273386958440438,1.4821179893999872,1.3265308040129888,0.990969399678166
16,150016,success,True,False,False,68,236.29663410557208,0.004905295127068251,0.007791034797183682,0.8904207665945294,0.0007530771511243125,2,0.674076077079595,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6299619316549405,1.5892544528299843,1.2465803814420826,1.049299228401525
17,150017,success,True,False,False,77,203.21246376680799,0.004798840974440964,0.007740325933818237,0.805661997970475,0.0007719562108834012,2,0.6257982633644343,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7229329899364862,1.431230870564645,1.06462953978532,0.828622659119994
18,150018,success,True,False,False,60,216.45320080017743,0.004570103595679173,0.00796733891235879,0.8372068550375287,0.0007030991191174212,2,0.5671803497692451,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.4901757176949992,1.3343406032331435,1.2715695741890776,1.0476306478110287
19,150019,success,True,False,False,46,197.9744174117268,0.004998412699379978,0.007816884427620407,0.8998419571188916,0.0005585121139024126,2,0.6164891272722774,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.725598376520991,1.59660054120697,1.387347280653715,1.1717449713245935
20,150020,success,True,False,False,34,165.29519619915783,0.002325207226442696,0.007974891402994011,0.8933028687099069,0.0006731546621263359,2,0.6886347353721743,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7235197972356595,1.5824437294446707,1.503290139144846,1.2341817492943574
21,150021,success,True,False,False,28,151.6110853134458,0.002937413796271702,0.008012114710589158,0.8745358275158813,0.000626620981254541,2,0.6783850486074045,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6944306013703472,1.494837489758196,1.4864198533488862,1.1586134023824237
22,150022,success,True,False,False,25,152.71325390198103,0.0015257463088165322,0.008071084368104442,0.8451522835391735,0.0006544174524875911,2,0.6188951513555275,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7315203034971187,1.585745799837271,1.6264338388941149,1.2455192802034987
23,150023,collision,False,True,False,6,-292.71383946563765,0.04638365105821024,0.04874051848323879,0.846668900668237,0.0005962211414839422,2,0.6902290966958614,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6473077958864535,1.3056879922657578,1.5189556999324159,0.7572993120300081
24,150024,success,True,False,False,23,151.28509569191044,0.0038123418305160053,0.008101782534738255,0.8972094563018403,0.00058913914234899,2,0.5643079279234962,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7296675703395543,1.6215892800896758,1.6138895095011276,1.2216128682710146
25,150025,collision,False,True,False,7,-290.42545793759103,0.04713237216945308,0.04874020064755391,0.8107312148265966,0.0006932529882343868,2,0.6290192876776709,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.6538047601699468,1.4274261311292358,1.5857025712175186,0.863579527385904
26,150026,collision,False,True,False,139,-35.004089668099766,0.038731076628965924,0.07650920642821846,0.816486705494647,0.000745200674766791,2,0.6672419864505884,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7320392083710456,1.6296080398857962,1.4600672584006857,1.1627381969774468
27,150027,success,True,False,False,35,169.70089723058953,0.004934256853183306,0.007915923807928493,0.8365920439636798,0.0006135986400951337,2,0.6690980045288288,low_<0.90,high_>=0.00055,delay_2,low_<0.70,delay_2|low_<0.70|low_<0.90|high_>=0.00055,1.7166817190849233,1.4274516883852701,1.4167292880625162,1.0979819969826952
