episode,step,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,False,False,0.04241204647184515,0.07759923013299552,0.10587392778089232,0.7065493952957935,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.1958010364182772,1.1958010364182772,False,False,False,False,0.039981591032937636,0.07736356289662849,0.10401795691858695,0.7033087880439168,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5907042026519775,0.04983801022171974,0.7273635864257812,-0.004987955559045076,0.0030019907280802727,-0.003578773234039545,-0.004987955559045076,0.0030019907280802727,-0.003578773234039545,-0.0026539419777691364,0.0014121439307928085,-0.0018089701188728213,0.0,0.0
1,2,2.0868223067875546,3.282623343205832,False,False,False,False,0.034560995816319516,0.07234860367950513,0.0953892675570515,0.6960813277550927,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5857688188552856,0.0524173341691494,0.7223486304283142,-0.004988968372344971,0.003948701545596123,-0.004081530496478081,-0.004988968372344971,0.003948701545596123,-0.004081530496478081,-0.003473237156867981,0.0021717934869229794,-0.0036419236566871405,0.0,0.0
1,3,2.68922435355748,5.971847696763312,False,False,False,False,0.026365792000039714,0.06353892539922434,0.08111612006591745,0.6851543893333863,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5780545473098755,0.055534593760967255,0.7135389447212219,-0.004973838105797768,0.0022738385014235973,-0.004003864247351885,-0.004973838105797768,0.0022738385014235973,-0.004003864247351885,-0.004999999888241291,0.0022108829580247402,-0.0038558540400117636,0.0,0.0
1,4,2.7726942337488714,8.744541930512185,False,False,False,False,0.01576114911787612,0.05199651067960509,0.06250394342485587,0.6710148654905015,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5677943825721741,0.05856518819928169,0.7019965052604675,-0.004952770192176104,0.0012213564477860928,-0.004514268599450588,-0.004952770192176104,0.0012213564477860928,-0.004514268599450588,-0.004999999888241291,0.001696412917226553,-0.004493277054280043,0.0,0.0
1,5,2.461781220331398,11.206323150843582,False,False,False,False,0.004588781266926929,0.03858279433489875,0.04164198184618332,0.6561183750225693,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5566930770874023,0.06094399839639664,0.6885827779769897,-0.004751433152705431,-0.002653910545632243,-0.00441490113735199,-0.004751433152705431,-0.002653910545632243,-0.00441490113735199,-0.0038066331762820482,0.00010543523967498913,-0.004871712997555733,0.0,0.0
1,6,1.9639582701384781,13.170281420982061,False,False,False,False,0.0059168104276353575,0.024007643029641756,0.02795218331473202,0.6578890805701805,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5464097261428833,0.06186377629637718,0.6740076541900635,-0.0011154662352055311,-0.0034984517842531204,-0.004593648016452789,-0.0011154662352055311,-0.0034984517842531204,-0.004593648016452789,-0.0012613964499905705,-0.0018935567932203412,-0.004956921096891165,0.0,0.0
1,7,0.19047454893587176,13.360755969917932,False,False,False,False,0.013130467717996848,0.009328901850009785,0.03443932387664636,0.6675072902906625,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5390366911888123,0.06125015392899513,0.6593288779258728,0.00452846847474575,-0.004142833407968283,-0.000722791999578476,0.00452846847474575,-0.004142833407968283,-0.000722791999578476,0.0026121684350073338,-0.002350333845242858,-0.002538198372349143,0.0,0.0
1,8,1.2431044879002924,14.603860457818225,False,False,False,False,0.014691006088312442,0.005124774041893043,0.043845246252481804,0.66958800811775,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5374497175216675,0.0606357604265213,0.6551247835159302,0.004963899962604046,-0.0026149344630539417,0.004300391301512718,0.004963899962604046,-0.0026149344630539417,0.004300391301512718,0.0035517741926014423,-0.002133384346961975,0.0018104123882949352,0.0,0.0
1,9,2.3439649536353135,16.94782541145354,False,False,False,False,0.01455993284533094,0.006447478768655479,0.04208563071578103,0.6694132437937746,0.9284111648554806,0.0007540357344092588,0,0.6114026433911062,0.0,0.0,0.045,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5521385669708252,0.06038418412208557,0.6499999761581421,0.5375789403915405,0.060480765998363495,0.6564474701881409,0.004987168125808239,-0.0012479389552026987,0.004846326075494289,0.004987168125808239,-0.0012479389552026987,0.004846326075494289,0.004825551062822342,-0.0019588617142289877,0.0036092752125114202,0.0,0.0
