episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
164,150164,success,True,False,False,24,160.846729740635,0.004345767740719406,0.008006301810253191,1.172982578617112,0.0006815669738823801,1,0.6061950447298716,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,1.6873776092040227,1.7150093958997008,1.4676719083108882,1.3926218025121653
165,150165,success,True,False,False,18,153.3088078784133,0.0040689931583802845,0.007954618692124327,0.9479560227151258,0.0002570706362681206,0,0.6643212932639231,mid_0.90_1.10,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.7059195202759494,1.5677772837576338,1.4525954148719302,1.2462770222017951
166,150166,success,True,False,False,21,147.06345808401514,0.002165910381273677,0.008429411833857148,1.1695144125928474,0.0007460389031290706,2,0.8882066734608938,high_>1.10,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|high_>1.10|high_>=0.00055,1.7277316611542362,1.7320507688545248,1.519391712524833,1.4783316278155145
167,150167,success,True,False,False,21,159.68599709005304,0.004022924019619678,0.007944653670193924,0.8534379802637977,0.0002351052303218607,0,0.623074448284858,low_<0.90,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|low_<0.90|low_<0.00025,1.700952937862952,1.3500989427362728,1.5369529732039402,1.2081241914054912
168,150168,success,True,False,False,11,147.8925912445781,0.0042226304773742875,0.0093065065975374,1.147102655591829,0.0007464316631106804,0,0.8433583845683836,high_>1.10,high_>=0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|high_>=0.00055,1.7190158620807166,1.7320507688545248,1.625305497789334,1.644546729767841
169,150169,success,True,False,False,20,148.61075955277693,0.0012308121736188363,0.008036288527323632,0.9400605661628126,6.89733338546132e-05,2,0.9012465113096517,mid_0.90_1.10,low_<0.00025,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|low_<0.00025,1.7284553034160088,1.6235689373126045,1.586440826369985,1.3396454794091308
170,150170,success,True,False,False,25,162.18787770772764,0.004075300823485986,0.008097667190965163,1.0773904583013598,0.0003263315457173646,1,0.6189226801954084,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.7199017936666958,1.7320507688545248,1.4686217802295891,1.3855964590269587
171,150171,success,True,False,False,8,136.34785657418843,0.0008236664553080697,0.005471447229355109,0.9391473141381896,0.0004964751185630071,2,0.5958632080714926,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,low_<0.70,delay_2|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.7018400953392911,1.6718085633223991,1.6439382050870888,1.1351496159341399
172,150172,collision,False,True,False,133,-265.5925980802888,0.03844103650150787,0.07488860997252855,1.198822629815338,0.00013989770237708116,1,0.7683252489223519,high_>1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7319863000694966,1.7320507688545248,1.4225979878430488,1.4732224337994118
173,150173,success,True,False,False,20,158.32098480825363,0.004895017455205045,0.007847863967745616,0.8989418259612184,0.00046614306361522157,0,0.5530260788876985,low_<0.90,mid_0.00025_0.00055,delay_0,low_<0.70,delay_0|low_<0.70|low_<0.90|mid_0.00025_0.00055,1.7169499247298325,1.4634267905262477,1.477418757476968,1.1888566593546683
