episode,step,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,False,False,0.09194537950202715,0.07759923013299552,0.18629152887105874,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.6886065413473268,1.6886065413473268,False,False,False,False,0.08806162651656357,0.07825456103224371,0.1778686920008834,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5885785222053528,0.04933116212487221,0.7282545566558838,-0.004982911050319672,0.001744051929563284,0.003403104841709137,-0.004982911050319672,0.001744051929563284,0.003403104841709137,-0.004982911050319672,0.001744051929563284,0.003403104841709137,0.0,0.0
1,2,1.9969653655859594,3.685571906933286,False,False,False,False,0.07865605259419782,0.0766476524566373,0.1606644527317583,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5789002180099487,0.05013420060276985,0.726647675037384,-0.004996566567569971,0.0007036975584924221,0.004411216825246811,-0.004996566567569971,0.0007036975584924221,0.004411216825246811,-0.004996566567569971,0.0007036975584924221,0.004411216825246811,0.0,0.0
1,3,2.442197704982757,6.127769611916043,False,False,False,False,0.06651673831771444,0.07428448245769403,0.1387489941777348,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5666479468345642,0.04951341450214386,0.7242844700813293,-0.004999726079404354,-0.002182440599426627,0.004816481843590736,-0.004999726079404354,-0.002182440599426627,0.004816481843590736,-0.004999726079404354,-0.002182440599426627,0.004816481843590736,0.0,0.0
1,4,2.8027392580075197,8.930508869923562,False,False,False,False,0.052381894647857564,0.0719021126237821,0.11286167667193299,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.552828311920166,0.0465446338057518,0.7219021320343018,-0.004999914206564426,-0.003619963303208351,0.004827231168746948,-0.004999914206564426,-0.003619963303208351,0.004827231168746948,-0.004999914206564426,-0.003619963303208351,0.004827231168746948,0.0,0.0
1,5,3.061417827283885,11.991926697207447,False,False,False,False,0.03751764670225658,0.0699115361484185,0.08512375725609463,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5386406183242798,0.041527070105075836,0.719911515712738,-0.004999919794499874,-0.004700294230133295,0.004838544875383377,-0.004999919794499874,-0.004700294230133295,0.004838544875383377,-0.004999919794499874,-0.004700294230133295,0.004838544875383377,0.0,0.0
1,6,3.050064029405128,15.041990726612575,False,False,False,False,0.023419405696934903,0.06848083653782489,0.05835797485604488,0.73,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5249882340431213,0.03556050360202789,0.7184808254241943,-0.004999963100999594,-0.0036614248529076576,0.0048767635598778725,-0.004999963100999594,-0.0036614248529076576,0.0048767635598778725,-0.004999963100999594,-0.0036614248529076576,0.0048767635598778725,0.0,0.0
1,7,0.03524432530195345,15.077235051914528,False,False,False,False,0.01248646706739712,0.06730624897819559,0.042333314843401366,0.6999458682695885,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.513330340385437,0.031560350209474564,0.7173062562942505,-0.00499956076964736,0.0007422906346619129,0.004145137965679169,-0.00499956076964736,0.0007422906346619129,0.004145137965679169,-0.00499956076964736,0.0007422906346619129,0.004145137965679169,0.0,0.0
1,8,-0.015854390553902763,15.061380661360625,False,False,False,False,0.0046718427438731955,0.06474271933900622,0.05539903385125983,0.6686873709754928,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.5041905045509338,0.03188788518309593,0.7147427201271057,-0.0049798255786299706,0.0034044673666357994,-0.0003571445122361183,-0.0049798255786299706,0.0034044673666357994,-0.0003571445122361183,-0.0049798255786299706,0.0034044673666357994,-0.0003571445122361183,0.0,0.0
1,9,1.7619045123117147,16.82328517367234,False,False,False,False,0.001849572186763704,0.05878005370046979,0.05508090932694236,0.6573982887470549,1.0,0.0,0,1.0,0.0,0.0,0.02103981585161035,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5015696287155151,0.035755328834056854,0.6499999761581421,0.4997406303882599,0.03603047877550125,0.70878005027771,0.0018276325426995754,0.0027480353601276875,-0.004647659603506327,0.0018276325426995754,0.0027480353601276875,-0.004647659603506327,0.0018276325426995754,0.0027480353601276875,-0.004647659603506327,0.0,0.0
