episode,step,control_period_sec,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,action_limited,workspace_limited,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,raw_action_x,raw_action_y,raw_action_z,limited_action_x,limited_action_y,limited_action_z,filtered_action_x,filtered_action_y,filtered_action_z,safe_action_x,safe_action_y,safe_action_z,env_commanded_action_x,env_commanded_action_y,env_commanded_action_z,env_applied_action_x,env_applied_action_y,env_applied_action_z,safe_target_before_clip_x,safe_target_before_clip_y,safe_target_before_clip_z,safe_target_after_clip_x,safe_target_after_clip_y,safe_target_after_clip_z
1,10,0.02,1.5406919658355227,22.535555142013163,False,False,False,False,0.01028993967519904,0.0929716916880351,0.0998316514715011,0.6637537907574634,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5479186773300171,0.09500547498464584,0.7430055737495422,-0.002569396048784256,0.000764322467148304,-0.0049975099973380566,-0.002569396048784256,0.000764322467148304,-0.0049975099973380566,-0.002569396048784256,0.000764322467148304,-0.0049975099973380566,-0.002569396048784256,0.000764322467148304,-0.0049975099973380566,-0.002569396048784256,0.000764322467148304,-0.0049975099973380566,-0.0020310943946242332,0.0011002373648807406,-0.003710126969963312,0.5490143708884716,0.09303529281169176,0.7431050357408822,0.5490143708884716,0.09303529281169176,0.7431050357408822
1,11,0.02,1.6263778815441226,24.161933023557285,False,False,False,False,0.007241185138113345,0.08772097960314928,0.09254843636189149,0.6596887847080158,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.545268177986145,0.09657448530197144,0.7377548217773438,-0.0019091290887445211,0.0004573548212647438,-0.004997715819627047,-0.0019091290887445211,0.0004573548212647438,-0.004997715819627047,-0.0019091290887445211,0.0004573548212647438,-0.004997715819627047,-0.0019091290887445211,0.0004573548212647438,-0.004997715819627047,-0.0019091290887445211,0.0004573548212647438,-0.004997715819627047,-0.00182533694896847,0.00046556376037187874,-0.004038393031805754,0.5460095482412726,0.09546282980591059,0.7380078579299152,0.5460095482412726,0.09546282980591059,0.7380078579299152
1,12,0.02,1.580263563049343,25.742196586606628,False,False,False,False,0.005191397680688087,0.08216851736840569,0.08562944915553114,0.6569557347647821,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5433722734451294,0.09735649079084396,0.732202410697937,-0.001035474706441164,5.4446980357170105e-05,-0.004997773561626673,-0.001035474706441164,5.4446980357170105e-05,-0.004997773561626673,-0.001035474706441164,5.4446980357170105e-05,-0.004997773561626673,-0.001035474706441164,5.4446980357170105e-05,-0.004997773561626673,-0.001035474706441164,5.4446980357170105e-05,-0.004997773561626673,-0.0010274024680256844,0.00019064007210545242,-0.004000592976808548,0.5442327032797039,0.0966289322823286,0.7327570482157171,0.5442327032797039,0.0966289322823286,0.7327570482157171
1,13,0.02,1.501047521022423,27.24324410762905,False,False,False,False,0.004868714356257138,0.07680871310981652,0.08005452268065462,0.6565254903322075,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5431943535804749,0.09785586595535278,0.7268425822257996,-0.0004913304001092911,0.00042759766802191734,-0.004997154697775841,-0.0004913304001092911,0.00042759766802191734,-0.004997154697775841,-0.0004913304001092911,0.00042759766802191734,-0.004997154697775841,-0.0004913304001092911,0.00042759766802191734,-0.004997154697775841,-0.0004913304001092911,0.00042759766802191734,-0.004997154697775841,0.0001249300257768482,0.00013904481602367014,-0.003918185364454985,0.5428809430450201,0.09778408845886588,0.7272052560001612,0.5428809430450201,0.09778408845886588,0.7272052560001612
1,14,0.02,1.555012096457794,28.798256204086844,False,False,False,False,0.004450003274288141,0.07109321548416847,0.07405988433369395,0.6559672088895822,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5428479313850403,0.09819802641868591,0.7211270928382874,-0.0003324667923152447,0.00015981635078787804,-0.004996066447347403,-0.0003324667923152447,0.00015981635078787804,-0.004996066447347403,-0.0003324667923152447,0.00015981635078787804,-0.004996066447347403,-0.0003324667923152447,0.00015981635078787804,-0.004996066447347403,-0.0003324667923152447,0.00015981635078787804,-0.004996066447347403,-0.0005570465000346303,0.00027016247622668743,-0.0039552729576826096,0.5428618867881596,0.09801568230614066,0.7218465157784522,0.5428618867881596,0.09801568230614066,0.7218465157784522
1,15,0.02,1.4938611626693006,30.292117366756145,False,False,False,False,0.003629120482291583,0.06513471865672449,0.06755413231158558,0.6548726985002534,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5420587658882141,0.09843389689922333,0.7151685953140259,-0.000622826162725687,2.516619861125946e-05,-0.004993655253201723,-0.000622826162725687,2.516619861125946e-05,-0.004993655253201723,-0.000622826162725687,2.516619861125946e-05,-0.004993655253201723,-0.000622826162725687,2.516619861125946e-05,-0.004993655253201723,-0.000622826162725687,2.516619861125946e-05,-0.004993655253201723,-0.000294454483082518,8.39810527395457e-05,-0.003764373017475009,0.5422251052223146,0.09822319261729717,0.7161334375850856,0.5422251052223146,0.09822319261729717,0.7161334375850856
1,16,0.02,1.333573392727953,31.625690759484097,False,False,False,False,0.0028101574877570008,0.05946595654278053,0.061339394867951855,0.653780747840874,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5411900877952576,0.09833499044179916,0.7094998359680176,-0.0005706311203539371,-0.0001326962374150753,-0.004991621244698763,-0.0005706311203539371,-0.0001326962374150753,-0.004991621244698763,-0.0005706311203539371,-0.0001326962374150753,-0.004991621244698763,-0.0005706311203539371,-0.0001326962374150753,-0.004991621244698763,-0.0005706311203539371,-0.0001326962374150753,-0.004991621244698763,-0.0005510369082912803,-0.0002815670450218022,-0.0033401038963347673,0.5414881347678602,0.09830120066180825,0.7101769740693271,0.5414881347678602,0.09830120066180825,0.7101769740693271
1,17,0.02,1.6121431229453276,33.23783388242943,False,False,False,False,0.0026666170676659683,0.053935271358256376,0.05571301607003366,0.653589360614086,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.541043221950531,0.09834601730108261,0.7039691209793091,-0.0001803264021873474,-0.00012744544073939323,-0.004986358806490898,-0.0001803264021873474,-0.00012744544073939323,-0.004986358806490898,-0.0001803264021873474,-0.00012744544073939323,-0.004986358806490898,-0.0001803264021873474,-0.00012744544073939323,-0.004986358806490898,-0.0001803264021873474,-0.00012744544073939323,-0.004986358806490898,0.00012968455848749727,0.00023477189824916422,-0.004065139219164848,0.5410097613930702,0.09820754500105977,0.7045134771615267,0.5410097613930702,0.09820754500105977,0.7045134771615267
1,18,0.02,1.5029273632309703,34.740761245660394,False,False,False,False,0.003191596961418701,0.04831315891255328,0.05044089022016576,0.6542893338057563,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5415756106376648,0.09829448908567429,0.6983470320701599,-0.0003223540261387825,-0.00013710837811231613,-0.004974736366420984,-0.0003223540261387825,-0.00013710837811231613,-0.004974736366420984,-0.0003223540261387825,-0.00013710837811231613,-0.004974736366420984,-0.0003223540261387825,-0.00013710837811231613,-0.004974736366420984,-0.0003223540261387825,-0.00013710837811231613,-0.004974736366420984,0.00030503407469950616,-0.00042157102143391967,-0.003814153838902712,0.5407208679243922,0.0982089089229703,0.6989943846128881,0.5407208679243922,0.0982089089229703,0.6989943846128881
1,19,0.02,1.3227677125205777,36.063528958180974,False,False,False,False,0.003232444382296197,0.042622915162806474,0.04477787808433731,0.6543437970335929,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5415101051330566,0.0979706346988678,0.6926568150520325,-0.0006034807302057743,-0.00020470516756176949,-0.00495166564360261,-0.0006034807302057743,-0.00020470516756176949,-0.00495166564360261,-0.0006034807302057743,-0.00020470516756176949,-0.00495166564360261,-0.0006034807302057743,-0.00020470516756176949,-0.00495166564360261,-0.0006034807302057743,-0.00020470516756176949,-0.00495166564360261,3.343470598338172e-05,-2.6284380510332994e-05,-0.0032910245936363935,0.540972129907459,0.09808978391811252,0.6933953664265573,0.540972129907459,0.09808978391811252,0.6933953664265573
1,20,0.02,1.5473745914336032,37.61090354961458,False,False,False,False,0.003091231162113372,0.03708196612171699,0.03914278689645927,0.6541555127400158,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5413978695869446,0.09807237237691879,0.6871158480644226,-0.0006844950839877129,1.3072509318590164e-05,-0.004886549431830645,-0.0006844950839877129,1.3072509318590164e-05,-0.004886549431830645,-0.0006844950839877129,1.3072509318590164e-05,-0.004886549431830645,-0.0006844950839877129,1.3072509318590164e-05,-0.004886549431830645,-0.0006844950839877129,1.3072509318590164e-05,-0.004886549431830645,-8.600647561252117e-05,0.0003714367048814893,-0.0038082143291831017,0.5408256100490689,0.09798370720818639,0.6877702656202018,0.5408256100490689,0.09798370720818639,0.6877702656202018
1,21,0.02,1.681443279690136,39.29234682930471,False,False,False,False,0.0021723777888211114,0.03116340933304318,0.0326116611922572,0.6529303749089596,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5404003262519836,0.09809743613004684,0.6811972856521606,-0.0006786570884287357,-0.0001392541453242302,-0.004765194375067949,-0.0006786570884287357,-0.0001392541453242302,-0.004765194375067949,-0.0006786570884287357,-0.0001392541453242302,-0.004765194375067949,-0.0006786570884287357,-0.0001392541453242302,-0.004765194375067949,-0.0006786570884287357,-0.0001392541453242302,-0.004765194375067949,-0.0009418749832548201,-0.00022572452144231647,-0.004026410635560751,0.5407192124985158,0.09793311823159456,0.6823506536893547,0.5407192124985158,0.09793311823159456,0.6823506536893547
1,22,0.02,1.5836679420739501,40.876014771378664,False,False,False,False,0.0019641077171155055,0.02525445499461121,0.026563860139354925,0.6526526814800186,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5400438904762268,0.0979367345571518,0.6752883195877075,-0.000332884956151247,-0.0002409163862466812,-0.004438548814505339,-0.000332884956151247,-0.0002409163862466812,-0.004438548814505339,-0.000332884956151247,-0.0002409163862466812,-0.004438548814505339,-0.000332884956151247,-0.0002409163862466812,-0.004438548814505339,-0.000332884956151247,-0.0002409163862466812,-0.004438548814505339,0.00028595980256795883,-0.0001630095939617604,-0.00386106432415545,0.5400674412958324,0.09785651974380016,0.6767587368376553,0.5400674412958324,0.09785651974380016,0.6767587368376553
1,23,0.02,1.5306120729444366,42.4066268443231,False,False,False,False,0.001935145061385744,0.01955000635498727,0.02084010306257775,0.6526140646057124,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5399358868598938,0.09785380214452744,0.6695838570594788,-0.0003099716268479824,3.0357856303453445e-05,-0.003807810600847006,-0.0003099716268479824,3.0357856303453445e-05,-0.003807810600847006,-0.0003099716268479824,3.0357856303453445e-05,-0.003807810600847006,-0.0003099716268479824,3.0357856303453445e-05,-0.003807810600847006,-0.0003099716268479824,3.0357856303453445e-05,-0.003807810600847006,-0.0003595626330934465,6.950776878511533e-05,-0.0036613168194890022,0.5397339188493788,0.09796709241345525,0.6714805089868605,0.5397339188493788,0.09796709241345525,0.6714805089868605
1,24,0.02,1.12431524966438,43.53094209398748,False,False,False,False,0.0017020683778556605,0.014111541766240632,0.015246254018144438,0.6523032956943389,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5394436717033386,0.09773527830839157,0.6641454100608826,-0.00016287155449390411,-8.995272219181061e-05,-0.003010219195857644,-0.00016287155449390411,-8.995272219181061e-05,-0.003010219195857644,-0.00016287155449390411,-8.995272219181061e-05,-0.003010219195857644,-0.00016287155449390411,-8.995272219181061e-05,-0.003010219195857644,-0.00016287155449390411,-8.995272219181061e-05,-0.003010219195857644,0.0002656511787790805,-0.0001039302151184529,-0.002695690607652068,0.5397730153053999,0.09776384942233562,0.6665736378636211,0.5397730153053999,0.09776384942233562,0.6665736378636211
1,25,0.02,120.77275347738006,164.30369557136754,True,False,True,False,0.0018911333036154556,0.009702963508931184,0.010963719044674858,0.6525553822620186,False,False,0.8192404775389412,0.0003417422636866559,0,0.8550575400388122,0.5385016202926636,0.09915286302566528,0.6500338912010193,0.5393127799034119,0.09744454175233841,0.6597368121147156,-0.0002870596945285797,2.4244189262390137e-05,-0.0019143512472510338,-0.0002870596945285797,2.4244189262390137e-05,-0.0019143512472510338,-0.0002870596945285797,2.4244189262390137e-05,-0.0019143512472510338,-0.0002870596945285797,2.4244189262390137e-05,-0.0019143512472510338,-0.0002870596945285797,2.4244189262390137e-05,-0.0019143512472510338,0.00023084538406692445,-0.0002875493373721838,-0.001955393236130476,0.53915661200881,0.09775952249765396,0.6622310588136315,0.53915661200881,0.09775952249765396,0.6622310588136315
