episode,step,control_period_sec,reward,episode_return,terminated,truncated,success,collision,dist_xy,dist_z,shaped_distance,desired_z,guard_enabled,guard_active,guard_should_activate,guard_can_activate,guard_activated,guard_down_blocked,guard_steps_since_reset,guard_min_policy_steps,guard_dist_xy,guard_z_above_target,action_limited,workspace_limited,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,guarded_action_x,guarded_action_y,guarded_action_z,final_action_x,final_action_y,final_action_z,raw_action_x,raw_action_y,raw_action_z,limited_action_x,limited_action_y,limited_action_z,filtered_action_x,filtered_action_y,filtered_action_z,safe_action_x,safe_action_y,safe_action_z,env_commanded_action_x,env_commanded_action_y,env_commanded_action_z,env_applied_action_x,env_applied_action_y,env_applied_action_z,safe_target_before_clip_x,safe_target_before_clip_y,safe_target_before_clip_z,safe_target_after_clip_x,safe_target_after_clip_y,safe_target_after_clip_z
1,10,0.02,0.46231522176504397,10.33725340096125,False,False,False,False,0.012837325364584684,0.04008511140270188,0.03693884078480621,0.7021955329671435,True,True,True,True,False,False,9,0,0.015293277877603546,0.04234111309051514,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5340309739112854,0.021049724891781807,0.6909313201904297,0.004948707297444344,-0.004271230660378933,0.001692059449851513,0.004974169656634331,0.000507580116391182,0.0005553348455578089,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.004967804066836834,-0.0006871225778013468,0.0008395159966312349,0.0023562535643577576,-0.003646296914666891,-0.0011389488354325294,0.5367641402408481,0.024528287118300796,0.6940268719918095,0.5367641402408481,0.024528287118300796,0.6940268719918095
1,11,0.02,1.307483240004544,11.644736640965794,False,False,False,False,0.012695760422824998,0.036222933157531445,0.03995162937941854,0.7016292732001048,True,True,True,True,False,False,10,0,0.012837325364584684,0.0400850772857666,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5353501439094543,0.016825474798679352,0.6870691776275635,0.004943825304508209,-0.0010595875792205334,0.0014470205642282963,0.004526360891759396,0.002124160761013627,-0.0035000001080334187,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.004630726762115955,0.0013282237341627479,-0.0022632451727986336,0.003985915333032608,-0.002309449017047882,0.002572579076513648,0.5386617006734014,0.022377948625944555,0.688668075017631,0.5386617006734014,0.022377948625944555,0.688668075017631
1,12,0.02,0.8537954044275108,12.498532045393304,False,False,False,False,0.012508512705787064,0.031856893139290965,0.04319418309543143,0.7008802823319531,True,True,True,True,False,False,11,0,0.012695760422824998,0.03622293472290039,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5379418730735779,0.01347009651362896,0.6827031373977661,0.0049622077494859695,0.001704071182757616,0.003909408114850521,0.00346392672508955,0.0036057191900908947,-0.0035000001080334187,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.003838496981188655,0.0031303069554269314,-0.0016476481687277555,0.004563173279166222,-0.0011818008497357368,0.0014342968352138996,0.539188640890643,0.019955781754106283,0.6854215294588357,0.539188640890643,0.019955781754106283,0.6854215294588357
1,13,0.02,-0.022009231976055317,12.47652281341725,False,False,False,False,0.01148769420460604,0.025999657852848634,0.042926507374787634,0.696797008327229,True,True,True,True,False,False,12,0,0.012508512705787064,0.03185689449310303,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5422115921974182,0.011765607632696629,0.676845908164978,0.004817629233002663,0.003613315522670746,0.0037003671750426292,0.00197533774189651,0.004593260586261749,-0.0035000001080334187,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.0026859105564653873,0.004348274320363998,-0.0016999084036797285,0.004444508347660303,0.0004566043789964169,-0.0010619927197694778,0.5406277836300433,0.017818370833992958,0.6810032289940864,0.5406277836300433,0.017818370833992958,0.6810032289940864
1,14,0.02,-0.2880598052123118,12.188463008204938,False,False,False,False,0.010222772208136202,0.01827586278804494,0.04306077046077224,0.6917373203413496,True,True,True,True,False,False,13,0,0.01148769420460604,0.02599966526031494,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5467802286148071,0.012070968747138977,0.6691220998764038,0.004175741225481033,0.004032251425087452,0.003292679786682129,7.534504402428865e-05,0.004999432247132063,-0.0035000001080334187,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0011004441184923053,0.004757637158036232,-0.0018018302507698536,0.0037697923835366964,0.0020232130773365498,-0.001433434197679162,0.5433120363159105,0.01652324479073286,0.6750440779142082,0.5433120363159105,0.01652324479073286,0.6750440779142082
1,15,0.02,-0.3063594170952134,11.882103591109724,False,False,False,False,0.00864662730687261,0.00916206699095834,0.04271769685027728,0.6854327407362952,True,True,True,True,False,False,14,0,0.010222772208136202,0.018275856971740723,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5501502156257629,0.014319183304905891,0.6600083112716675,0.003911997191607952,0.003095044754445553,0.0032751206308603287,-0.0020759457256644964,0.0045486753806471825,-0.0007900745258666575,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,-0.0005789599381387234,0.004185267724096775,0.00022622424876317382,0.0028840319719165564,0.003557079005986452,-0.001306618214584887,0.5462012686766684,0.016256236471235752,0.669348324125167,0.5462012686766684,0.016256236471235752,0.669348324125167
1,16,0.02,-0.35289933277367824,11.529204258336046,False,False,False,False,0.007747025721470361,0.005304221185664537,0.04117793314315768,0.6818343343946863,True,True,True,True,False,False,15,0,0.00864662730687261,0.009162068367004395,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5511792898178101,0.01589781418442726,0.6561504602432251,0.0014474312774837017,0.0008453428745269775,0.003118217922747135,-0.004077927675098181,0.0028931829147040844,0.0026814460288733244,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,-0.0026965877041220665,0.002381222788244486,0.002790638944134116,0.001524516730569303,0.00422812532633543,-0.001549223205074668,0.5474536279216409,0.016700406093150377,0.6627989502158016,0.5474536279216409,0.016700406093150377,0.6627989502158016
1,17,0.02,0.1535317752890775,11.682736033625124,False,False,False,False,0.00770183068037325,0.006329139844572174,0.03988184423766733,0.6816535542302978,True,True,True,True,False,False,16,0,0.007747025721470361,0.005304217338562012,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5514839291572571,0.016173817217350006,0.6571753621101379,0.0024253325536847115,0.0003690524026751518,0.0037097157910466194,-0.004692855291068554,0.0017254306003451347,0.0013722310541197658,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,-0.0029133083298802376,0.001386336050927639,0.001956602092832327,2.3323744244407862e-05,0.004157829098403454,-0.0004609749012161046,0.5482659814879298,0.0172841502353549,0.6581070623360574,0.5482659814879298,0.0172841502353549,0.6581070623360574
1,18,0.02,1.0082316045087254,12.69096763813385,False,False,False,False,0.007611707986225939,0.00707626007353479,0.03859398784382081,0.6812930634537085,True,True,True,True,False,False,17,0,0.00770183068037325,0.0063291192054748535,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.551577091217041,0.016361333429813385,0.6579225063323975,0.00218269694596529,0.0009919279254972935,0.003965960815548897,-0.004613993689417839,0.0019264122238382697,-0.0035000001080334187,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0029148210305720568,0.0016927911201491952,-0.0016335099935531616,-0.0017046310240402818,0.0030460236594080925,0.001695436891168356,0.548569108126685,0.0178666083374992,0.6555418521165848,0.548569108126685,0.0178666083374992,0.6555418521165848
1,19,0.02,0.9687475934507778,13.659715231584627,False,False,False,False,0.007514890381156182,0.007393155004304819,0.03769618728263229,0.6809057930334296,True,True,True,True,False,False,18,0,0.007611707986225939,0.007076263427734375,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5515527725219727,0.016466204077005386,0.6582393646240234,0.0007076328620314598,0.0001732194796204567,0.0038951262831687927,-0.0030645751394331455,0.0028863465413451195,-0.0035000001080334187,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.002121523255482316,0.0022080647759139538,-0.0016512186266481876,-0.0024408537428826094,0.0019492635037750006,0.0017207696801051497,0.5494555679615587,0.01856939820572734,0.6562712877057493,0.5494555679615587,0.01856939820572734,0.6562712877057493
1,20,0.02,0.12509737441926413,13.784812606003891,False,False,False,False,0.007432371174899579,0.007471881338320663,0.03712234571107685,0.6805757162084032,True,True,True,True,False,False,19,0,0.007514890381156182,0.0073931217193603516,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5515154600143433,0.016542280092835426,0.6583181023597717,0.0025757313705980778,0.0009633982554078102,0.003794386051595211,-0.0023040336091071367,0.00387823604978621,-0.0035000001080334187,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.001084092422388494,0.003149526659399271,-0.001676403684541583,-0.0026577867101877928,0.0016394074773415923,-0.00046091890544630587,0.5504686800995842,0.019615730736404657,0.6565629609394819,0.5504686800995842,0.019615730736404657,0.6565629609394819
1,21,0.02,-0.20237992683562117,13.58243267916827,False,False,False,False,0.007362298685246324,0.0074671537672852395,0.036706638344192695,0.6802954262497901,True,True,True,True,False,False,20,0,0.007432371174899579,0.007471859455108643,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5515188574790955,0.016635946929454803,0.6583133935928345,0.0020811157301068306,0.0015200222842395306,0.004117251373827457,-0.002049788134172559,0.0041120159439742565,-0.0035000001080334187,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.0010170622263103724,0.003464017529040575,-0.0015956873539835215,-0.002270809607580304,0.0018719355575740337,-0.0013006390072405338,0.5504983977880329,0.020006297621876,0.6567224150057882,0.5504983977880329,0.020006297621876,0.6567224150057882
1,22,0.02,-0.24191520103394015,13.34051747813433,False,False,False,False,0.0072626986180998505,0.0074761420959491565,0.03610004961264999,0.6798970259812043,True,True,True,True,False,False,21,0,0.007362298685246324,0.007467150688171387,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5514979958534241,0.016748450696468353,0.6583223938941956,0.0035023679956793785,0.0007525123655796051,0.0042619165033102036,-0.0024401627015322447,0.0037858211435377598,-0.0035000001080334187,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.000954529969021678,0.003027494065463543,-0.001559521071612835,-0.0015485762851312757,0.002669502282515168,-0.0014724739594385028,0.5505643275100738,0.019663440994918346,0.6567538725212216,0.5505643275100738,0.019663440994918346,0.6567538725212216
1,23,0.02,-0.23944509413865386,13.101072383995676,False,False,False,False,0.007092646048757835,0.007531695769971591,0.035024180522575436,0.6792168157038362,True,True,True,True,False,False,22,0,0.0072626986180998505,0.007476150989532471,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.551339328289032,0.016837337985634804,0.6583779454231262,0.0025392184033989906,0.00083498889580369,0.004226536490023136,-0.0031415345147252083,0.0028757506515830755,-0.0035000001080334187,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0017213462851941586,0.00236556027084589,-0.0015683660749346018,-0.0010254679946228862,0.003008741419762373,-0.0014848423888906837,0.5497766495682299,0.019114010967314243,0.656754027819261,0.5497766495682299,0.019114010967314243,0.656754027819261
1,24,0.02,-0.23591041063235246,12.865161973363325,False,False,False,False,0.006892471181511378,0.007587144208339502,0.03376768288072875,0.6784161162348503,True,True,True,True,False,False,23,0,0.007092646048757835,0.007531702518463135,False,False,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5511369705200195,0.01693035289645195,0.6584333777427673,0.004162276163697243,0.0014161528088152409,0.004514993168413639,-0.0035059750080108643,0.0024476242251694202,-0.0035000001080334187,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0015889122150838375,0.0021897563710808754,-0.001496251905336976,-0.0010151491733267903,0.0028722856659442186,-0.0014725462533533573,0.5497504160739481,0.01902709435671568,0.6568816935177892,0.5497504160739481,0.01902709435671568,0.6568816935177892
