tier,scenario,guard_mode,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_steps,mean_guarded_steps,mean_guarded_step_fraction,guarded_episode_rate,guard_enabled,mean_final_dist_xy,mean_final_dist_z,mean_hole_half_size,mean_peg_radius,mean_clearance,min_clearance,max_clearance,tier_min_clearance,tier_max_clearance,mean_clearance_mm,tier_min_clearance_mm,tier_max_clearance_mm,hole_half_size_range,peg_radius_range,control_scale_range,control_noise_std_range,control_delay_range,control_filter_alpha_range
wide_current,full_light_geometry,no_guard,30,0.5,0.5,0.0,-67.74827419140456,17.166666666666668,0.0,0.0,0.0,False,0.019778197210253288,0.0280589896521373,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,full_light_geometry,guard_blend_075,30,0.6,0.4,0.0,-22.677492662325996,28.4,26.466666666666665,0.931924882629108,0.9,True,0.01674799423442926,0.0264689798827052,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,full_light_geometry,guard_blend_100,30,0.5666666666666667,0.4,0.03333333333333333,-28.605985799366007,30.466666666666665,28.533333333333335,0.9365426695842451,0.9,True,0.01740348081135094,0.02879877947855354,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,hard_full_light_bucket,no_guard,30,0.3333333333333333,0.6666666666666666,0.0,-143.17573985324378,14.8,0.0,0.0,0.0,False,0.02620910704396849,0.031813654886209235,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
wide_current,hard_full_light_bucket,guard_blend_075,30,0.43333333333333335,0.5666666666666667,0.0,-104.84028420551233,15.3,13.066666666666666,0.8540305010893245,0.8666666666666667,True,0.02443451618543661,0.030789954251458796,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
wide_current,hard_full_light_bucket,guard_blend_100,30,0.4,0.5666666666666667,0.03333333333333333,-110.09565069248607,21.366666666666667,19.133333333333333,0.8954758190327613,0.8666666666666667,True,0.02481742018341495,0.03370728720500256,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,full_light_geometry,no_guard,30,0.4,0.6,0.0,-106.87227041712535,21.6,0.0,0.0,0.0,False,0.025825327961186154,0.030698201625614072,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,full_light_geometry,guard_blend_075,30,0.5333333333333333,0.43333333333333335,0.03333333333333333,-42.17201297777165,30.133333333333333,27.9,0.9258849557522123,0.9333333333333333,True,0.019294087943324285,0.02806404939813353,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,full_light_geometry,guard_blend_100,30,0.5333333333333333,0.4666666666666667,0.0,-63.7012908144983,27.866666666666667,25.633333333333333,0.9198564593301435,0.9333333333333333,True,0.018964556146419117,0.028282981139271354,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,hard_full_light_bucket,no_guard,30,0.3333333333333333,0.6666666666666666,0.0,-151.03028810923962,12.166666666666666,0.0,0.0,0.0,False,0.02934237291387189,0.03378586840888672,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,hard_full_light_bucket,guard_blend_075,30,0.26666666666666666,0.7333333333333333,0.0,-181.6549342614295,9.6,7.066666666666666,0.7361111111111112,0.8666666666666667,True,0.029511784160577887,0.035990879541697364,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,hard_full_light_bucket,guard_blend_100,30,0.3,0.7,0.0,-168.03104712200235,9.833333333333334,7.3,0.7423728813559322,0.8666666666666667,True,0.028822529400478893,0.03497576311803891,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
