episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
134,150134,success,True,False,False,25,166.64437258531825,0.004289919221377989,0.008060816689445027,1.1526608306350001,0.0001679064030733473,1,0.7265195550103176,high_>1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7172751194285567,1.7320507688545248,1.435100476053065,1.3981124840731158
135,150135,success,True,False,False,27,160.92026899103396,0.004556227353021554,0.007973046457160904,1.104501005389347,0.000680986956427384,1,0.5778276586827256,high_>1.10,high_>=0.00055,delay_1,low_<0.70,delay_1|low_<0.70|high_>1.10|high_>=0.00055,1.727576435861825,1.7286604748648549,1.4677649644868143,1.3004815075715823
136,150136,collision,False,True,False,129,-67.20458131727997,0.03901251165967887,0.07868993989747497,0.8202442133247474,0.00026423327700340177,2,0.8695545814859191,low_<0.90,mid_0.00025_0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|mid_0.00025_0.00055,1.7318507127292861,1.479249447151641,1.3480092709600549,1.0774179652459588
137,150137,success,True,False,False,39,178.91475871103796,0.004416530824876955,0.00784127664632328,0.9627924418267338,3.2172245217255216e-05,1,0.6104913173284199,mid_0.90_1.10,low_<0.00025,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|low_<0.00025,1.721962868463456,1.6380416611468223,1.394461888180395,1.220253573432663
138,150138,success,True,False,False,29,174.3509317005713,0.0035797450714892304,0.008009403737543441,0.9057675940437918,0.0005745741075750237,2,0.8294200043107818,mid_0.90_1.10,high_>=0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|high_>=0.00055,1.7061827771619018,1.6789050214453833,1.5376233505170764,1.287711402018273
139,150139,collision,False,True,False,6,-290.3740101128609,0.0449324720392487,0.04954409094678636,0.9973024454817153,0.00029997589180789604,1,0.6903697469365769,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,low_<0.70,delay_1|low_<0.70|mid_0.90_1.10|mid_0.00025_0.00055,1.4551526075487065,1.327808629827483,1.2146489256025668,0.8956678888705784
140,150140,collision,False,True,False,7,-289.503420476782,0.047486017418338404,0.04896295610928292,0.9198044683643982,0.0002979588382101639,2,0.7849469335281181,mid_0.90_1.10,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.6293966751283222,1.3814978811346925,1.4745515289500266,0.9114157216309099
141,150141,success,True,False,False,19,162.78363438924077,0.004308284974610593,0.007975950764257722,1.1519869142125168,0.00012029851186816192,0,0.6658217198622396,high_>1.10,low_<0.00025,delay_0,low_<0.70,delay_0|low_<0.70|high_>1.10|low_<0.00025,1.6711545172981384,1.704297249818487,1.443199683191309,1.4295548544524412
142,150142,success,True,False,False,53,211.88400080203616,0.004878622411215998,0.0077279017094140645,0.8053043852549004,0.00016949606998259618,1,0.737291659753791,low_<0.90,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|low_<0.90|low_<0.00025,1.692101407145777,1.3209578170372085,1.2986221396589797,1.0170831020969844
143,150143,success,True,False,False,23,150.3013265765045,0.0029754298395771087,0.008081119132846148,1.0189028605717585,0.00021996539384561871,1,0.779146166621214,mid_0.90_1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6121301555725676,1.5883017593962907,1.3452144034311806,1.244853613784066
