scenario,level,control_mode,image_ablation,image_ablation_target,control_state_ablation,episode,seed,outcome,success,collision,timeout,steps,episode_return,guard_steps,guard_step_fraction,retry_steps,latch_steps,hover_steps,near_limited_steps,fixture_clearance_steps,fixture_clearance_realign_steps,fixture_clearance_triggers,preinsert_recenter_steps,preinsert_recenter_triggers,preinsert_recenter_releases,preinsert_recenter_blocked_steps,approach_recenter_steps,approach_recenter_triggers,approach_recenter_releases,approach_recenter_blocked_steps,approach_adapter_steps,approach_adapter_step_fraction,final_insert_adapter_steps,final_insert_adapter_step_fraction,final_insert_adapter_lift_pulse_steps,final_insert_macro_recovery_steps,final_insert_macro_recovery_triggers,early_approach_assist_steps,early_approach_assist_triggers,early_approach_assist_releases,early_approach_assist_blocked_steps,stateful_recovery_steps,stateful_recovery_triggers,stateful_recovery_releases,stateful_recovery_exhausted_steps,final_servo_steps,final_servo_triggers,final_servo_rearms,final_servo_recovery_triggers,final_servo_descent_steps,final_servo_exhausted_steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,near_xy_steps,low_z_steps,low_z_misaligned_steps,insert_band_steps,insert_band_misaligned_steps,joint_damping_multiplier,actuator_kp_multiplier,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,geometry_profile,geometry_name,peg_shape,hole_shape,hole_half_size,peg_radius,hole_clearance,shape_yaw_clearance,final_peg_tilt_angle_deg,final_square_peg_yaw_error_deg,final_square_peg_topdown_clearance_margin,final_square_peg_tilted_clearance_margin
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,0,906500,success,True,False,False,204,218.88542423119696,128,0.6274509803921569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.4852941176470588,0,0.0,0,0,0,0,0,0,0,0,0,0,0,81,1,0,0,61,0,0.0018328506890038891,0.009672355571153535,0.0012315745610500634,0.009672355571153535,95,29,0,10,0,1.0,3.0,0.7049951094586213,0.0006666902407962129,3,0.4577487227110774,rectangular_key,rectangular_key,rectangular_key,rectangular_key,0.013000000000000001,0.012,0.0010000000000000009,0.001,1.0076834730333841,5.307707698038627,-0.006528293696740028,-0.007476873517644107
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,1,906501,success,True,False,False,200,233.48461229338926,139,0.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0.445,0,0.0,0,0,0,0,0,0,0,0,0,0,0,88,1,0,0,68,0,0.001568938561474095,0.009353455364091823,0.0005501829118421728,0.009353455364091823,101,31,0,11,0,1.0,3.0,0.7395592001645541,0.00034664350025915023,4,0.5271364195813877,rectangular_key,rectangular_key,rectangular_key,rectangular_key,0.013000000000000001,0.012,0.0010000000000000009,0.001,1.605736641620638,4.63569766472034,-0.006402249389891149,-0.007935935814410808
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,2,906502,success,True,False,False,267,151.29058789440094,107,0.40074906367041196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,0.5842696629213483,0,0.0,0,0,0,0,0,0,0,0,0,0,0,82,1,0,0,62,0,0.0016293548585155893,0.009649167498236522,0.00015594735228346946,0.009649167498236522,95,29,0,11,0,1.0,3.0,0.9652909773196523,0.0005833942783532235,4,0.4429711386026391,rectangular_key,rectangular_key,rectangular_key,rectangular_key,0.013000000000000001,0.012,0.0010000000000000009,0.001,1.863591978310079,4.904953094593964,-0.006448926855497604,-0.008225581779103725
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,3,906503,success,True,False,False,143,193.78767023280693,115,0.8041958041958042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.3356643356643357,0,0.0,0,0,0,0,0,0,0,0,0,0,0,76,1,0,0,56,0,0.003347906530356568,0.009414272723948236,0.0006197763799245535,0.009414272723948236,89,27,5,10,0,1.0,3.0,0.8387980251478513,0.000311625936028584,4,0.4204625361531403,rectangular_key,rectangular_key,rectangular_key,rectangular_key,0.013000000000000001,0.012,0.0010000000000000009,0.001,1.0021065197757761,4.728700533301776,-0.006423626337261842,-0.0073779183144884845
hard_full_light_bucket,full_light_geometry,guarded,normal,all,normal,4,906504,success,True,False,False,364,266.70176357940136,166,0.45604395604395603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0.6043956043956044,0,0.0,0,0,0,0,0,0,0,0,0,0,0,85,1,0,0,65,0,0.0010416592727490641,0.009327852877145215,0.0003118096423882591,0.009327852877145215,100,30,0,11,0,1.0,3.0,0.9793157201302428,0.00026867170772483696,3,0.48054962954024444,rectangular_key,rectangular_key,rectangular_key,rectangular_key,0.013000000000000001,0.012,0.0010000000000000009,0.001,2.2746645331536404,3.8501790980610906,-0.006247993860419104,-0.008430629020141796
