tier,scenario,guard_mode,episodes,success_rate,collision_rate,timeout_rate,mean_return,mean_steps,mean_guarded_steps,mean_guarded_step_fraction,guarded_episode_rate,guard_enabled,mean_final_dist_xy,mean_final_dist_z,mean_hole_half_size,mean_peg_radius,mean_clearance,min_clearance,max_clearance,tier_min_clearance,tier_max_clearance,mean_clearance_mm,tier_min_clearance_mm,tier_max_clearance_mm,hole_half_size_range,peg_radius_range,control_scale_range,control_noise_std_range,control_delay_range,control_filter_alpha_range
wide_current,full_light_geometry,no_guard,30,0.5,0.5,0.0,-67.06091754659316,17.766666666666666,0.0,0.0,0.0,False,0.019788589266489853,0.02797867878014273,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,full_light_geometry,guard_blend_075,30,0.5666666666666667,0.43333333333333335,0.0,-37.4499524542899,27.966666666666665,26.066666666666666,0.932061978545888,0.9,True,0.0175304025171767,0.027778328041434153,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,full_light_geometry,guard_blend_100,30,0.5666666666666667,0.4,0.03333333333333333,-28.664714817468862,30.433333333333334,28.533333333333335,0.9375684556407449,0.9,True,0.01739772958505303,0.02884472768172845,0.027037963247236736,0.012049866074876623,0.014988097172360115,0.012687700706219152,0.017069686503150012,0.0125,0.0175,14.988097172360115,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
wide_current,hard_full_light_bucket,no_guard,30,0.26666666666666666,0.7333333333333333,0.0,-173.87476143528423,12.7,0.0,0.0,0.0,False,0.0282276307560961,0.033480708011084125,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
wide_current,hard_full_light_bucket,guard_blend_075,30,0.43333333333333335,0.5666666666666667,0.0,-105.03842436097628,15.6,13.366666666666667,0.8568376068376069,0.8666666666666667,True,0.024601626307740754,0.03080954956530174,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
wide_current,hard_full_light_bucket,guard_blend_100,30,0.4,0.5666666666666667,0.03333333333333333,-109.67853356102906,21.066666666666666,18.833333333333332,0.8939873417721519,0.8666666666666667,True,0.02495575607236485,0.03370691289307811,0.02681168841095079,0.012009490811809185,0.014802197599141607,0.012542270367860438,0.016631573207818967,0.0125,0.0175,14.802197599141607,12.5,17.5,0.025:0.029,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,full_light_geometry,no_guard,30,0.4,0.6,0.0,-106.13325461387247,21.233333333333334,0.0,0.0,0.0,False,0.02511594891513757,0.030529839505255382,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,full_light_geometry,guard_blend_075,30,0.5333333333333333,0.43333333333333335,0.03333333333333333,-42.02408167631623,30.5,28.266666666666666,0.926775956284153,0.9666666666666667,True,0.019273576013372637,0.028149037630103516,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,full_light_geometry,guard_blend_100,30,0.5666666666666667,0.43333333333333335,0.0,-50.83784802064159,23.1,20.866666666666667,0.9033189033189033,0.9666666666666667,True,0.018417198528191417,0.0258842966374132,0.022037963247236735,0.012049866074876623,0.009988097172360115,0.007687700706219151,0.01206968650315001,0.0075,0.0125,9.988097172360115,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.2,0.0:0.0008,0:2,0.55:1.0
medium,hard_full_light_bucket,no_guard,30,0.3333333333333333,0.6666666666666666,0.0,-150.4601833245751,12.766666666666667,0.0,0.0,0.0,False,0.028853042116814987,0.03376056474156231,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,hard_full_light_bucket,guard_blend_075,30,0.26666666666666666,0.7333333333333333,0.0,-181.64267617139978,9.633333333333333,7.1,0.7370242214532872,0.8666666666666667,True,0.029537560763354898,0.03601786259166429,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
medium,hard_full_light_bucket,guard_blend_100,30,0.3,0.7,0.0,-168.0892858283248,9.8,7.266666666666667,0.7414965986394557,0.8666666666666667,True,0.02884711292773072,0.03499731256663996,0.02181168841095079,0.012009490811809185,0.009802197599141606,0.007542270367860437,0.011631573207818971,0.0075,0.0125,9.802197599141607,7.5,12.5,0.02:0.024,0.0115:0.0125,0.8:1.1,0.0:0.00025,2:2,0.55:0.7
