run,seed,episode,outcome,failure_mode,steps,final_dist_xy,final_dist_z,min_dist_xy,min_dist_z,success_shape_yaw_error_deg,final_shape_yaw_error_deg,final_peg_tilt_angle_deg,low_z_misaligned_steps,insert_band_misaligned_steps,visual_yaw_align_steps,visual_yaw_align_blocked_steps,final_servo_descent_steps,final_servo_recovery_triggers,fixture_clearance_steps,last_pre_dist_xy,last_pre_z_above_target,last_true_signed_yaw_deg,last_pred_signed_yaw_deg,last_pose_ik_target_square_yaw_error_deg,last_final_servo_phase,last_visual_yaw_reason,top_visual_yaw_reasons,temporal_gate_steps,low_visibility_brake_steps,target_hold_steps,aligned_descent_steps,blocked_down_rows,visible_prediction_rows,high_pred_rows,sign_mismatch_rows,high_error_rows,correct_high_yaw_visible_rows,correct_high_yaw_xy_gate_rows,correct_high_yaw_raw_norm_gate_rows,correct_high_yaw_inactive_rows,max_pred_abs_yaw_deg,max_truth_abs_yaw_deg,max_pred_truth_abs_error_deg,final_window_pred_abs_mean_deg,final_window_truth_abs_mean_deg,final_window_pred_truth_abs_error_mean_deg
temporal_gate,908519,19,success,success,272,0.001407,0.009077,0.000159,0.009077,3.947,3.947,0.036,0,0,110,29,55,0,0,0.001453,0.010627,3.947,-1.820,nan,square_fast_settle,aligned_descent,inactive_phase:150;applied:59;aligned_descent_latch:34,12,0,0,51,29,122,11,0,0,8,0,0,0,171.025,176.102,26.771,1.759,1.966,3.725
temporal_gate,909500,0,success,success,284,0.001727,0.009780,0.000212,0.009780,5.663,5.663,0.034,0,0,123,53,55,0,0,0.002171,0.011411,5.663,-1.550,nan,square_fast_settle,aligned_descent,inactive_phase:150;applied:73;aligned_descent_latch:28,10,0,0,50,53,133,11,0,2,5,0,0,0,172.058,174.639,31.071,1.701,3.882,5.583
temporal_gate,909501,1,success,success,293,0.002428,0.009312,0.000705,0.009312,2.722,2.722,0.043,0,0,129,64,57,0,0,0.002114,0.010785,2.722,-2.605,nan,square_fast_settle,aligned_descent_latch,inactive_phase:143;applied:81;aligned_descent_latch:28,9,0,12,48,64,150,9,0,0,5,0,0,0,170.401,179.967,19.557,1.938,1.080,2.294
temporal_gate,909502,2,timeout,timeout_wrong_yaw_basin,1000,0.203832,0.053827,0.003576,0.052170,177.674,177.674,0.916,0,0,90,255,0,2,0,0.205812,0.053538,-177.674,93.922,nan,recover_recenter,xy_gate,xy_gate:561;inactive_phase:158;target_hold_raw_norm_gate:97,68,5,98,0,255,159,88,41,38,37,0,0,0,176.853,179.969,178.879,7.021,5.839,8.042
temporal_gate,909503,3,success,success,325,0.001661,0.009406,0.000287,0.009406,2.763,2.763,0.062,0,0,119,57,63,0,0,0.001677,0.010734,2.763,-2.480,nan,square_fast_settle,aligned_descent_latch,inactive_phase:197;applied:65;aligned_descent:29,8,0,1,54,57,128,7,0,0,5,0,0,0,168.947,174.989,28.885,1.823,1.102,2.924
temporal_gate,909504,4,success,success,323,0.001112,0.008498,0.000071,0.008498,1.499,1.499,0.034,0,0,120,45,61,0,0,0.000648,0.010146,1.499,-1.855,nan,square_fast_settle,aligned_descent_latch,inactive_phase:194;applied:73;aligned_descent:24,9,0,0,47,45,129,8,0,0,5,0,0,0,172.596,176.440,25.731,1.836,0.959,2.459
temporal_gate,909505,5,success,success,322,0.001597,0.009354,0.000136,0.009354,4.577,4.577,0.049,0,0,156,65,55,0,0,0.001496,0.010853,4.577,-1.630,nan,square_fast_settle,aligned_descent_latch,inactive_phase:137;applied:107;aligned_descent_latch:44,8,0,20,53,65,184,9,0,0,5,0,0,0,164.712,179.979,26.242,1.848,3.287,5.082
temporal_gate,909506,6,success,success,342,0.001588,0.009419,0.000225,0.009419,8.377,8.377,0.061,0,0,121,58,74,0,0,0.001394,0.011018,8.377,-2.222,nan,square_fast_settle,aligned_descent_latch,inactive_phase:195;applied:71;aligned_descent_latch:39,10,0,15,51,58,146,9,1,3,6,0,0,0,168.432,176.836,35.911,1.915,4.378,6.212
temporal_gate,909507,7,success,success,236,0.001849,0.009576,0.000138,0.009576,0.272,0.272,0.041,0,0,126,41,57,0,0,0.001635,0.011112,0.272,-2.083,nan,square_fast_settle,aligned_descent_latch,inactive_phase:101;applied:83;aligned_descent_latch:23,9,0,0,43,41,135,9,0,0,6,0,0,0,163.036,179.969,21.486,1.837,1.505,0.993
temporal_gate,909508,8,success,success,405,0.002212,0.008979,0.000218,0.008979,0.975,0.975,0.896,0,0,199,110,111,0,0,0.002147,0.010194,0.975,2.993,nan,square_fast_settle,aligned_descent_latch,inactive_phase:197;applied:146;aligned_descent_latch:51,9,0,0,53,110,208,10,1,1,6,0,0,0,179.238,178.263,33.223,2.610,4.937,2.753
temporal_gate,909509,9,success,success,261,0.003207,0.009960,0.000355,0.009960,0.850,0.850,0.040,0,0,121,70,65,0,0,0.003140,0.011730,0.850,-2.343,nan,square_fast_settle,aligned_descent_latch,inactive_phase:113;applied:89;aligned_descent:23,8,0,19,38,70,148,8,0,0,5,0,0,0,163.301,177.711,15.963,1.729,1.667,3.198
temporal_gate,909510,10,success,success,378,0.001532,0.009685,0.000616,0.009685,1.512,1.512,0.080,0,0,173,94,38,1,0,0.001553,0.010961,-1.512,-2.395,nan,square_fast_settle,aligned_descent_latch,inactive_phase:179;applied:113;aligned_descent_latch:33,7,0,16,60,94,196,9,0,0,5,0,0,0,175.452,173.100,26.133,1.895,1.535,0.852
temporal_gate,909511,11,timeout,timeout_yaw_not_aligned,1000,0.023354,0.074725,0.023354,0.071821,13.297,13.297,0.030,0,0,124,159,0,2,0,0.024144,0.074704,13.297,-1.468,nan,recover_recenter,applied,xy_gate:352;inactive_phase:295;raw_norm_gate:162,56,2,9,0,159,189,208,8,3,33,0,0,0,179.949,179.884,33.046,2.663,6.215,8.214
temporal_gate,909512,12,success,success,286,0.001595,0.009177,0.000261,0.009177,2.207,2.207,0.036,0,0,133,41,67,0,0,0.001654,0.010532,2.207,-1.915,nan,square_fast_settle,aligned_descent,inactive_phase:143;applied:83;aligned_descent_latch:27,10,0,0,50,41,143,9,0,0,6,0,0,0,171.533,174.376,23.028,1.885,1.391,3.205
temporal_gate,909513,13,timeout,timeout_wrong_yaw_basin,1000,0.187232,0.102879,0.028797,0.060546,175.263,175.263,8.874,0,0,41,94,0,2,0,0.188815,0.102856,-175.263,-37.576,nan,recover_recenter,xy_gate,inactive_phase:347;xy_gate:344;raw_norm_gate:215,50,3,0,0,94,91,255,8,12,33,0,0,0,179.922,176.076,140.546,121.969,124.000,9.980
temporal_gate,909514,14,success,success,284,0.001615,0.009509,0.000195,0.009509,1.562,1.562,0.090,0,0,104,45,64,0,0,0.001734,0.010792,-1.562,-1.299,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:62;aligned_descent_latch:24,10,0,9,43,45,123,8,0,0,5,0,0,0,174.922,173.702,23.178,1.620,1.197,0.746
temporal_gate,909515,15,success,success,240,0.001685,0.009702,0.000133,0.009702,2.956,2.956,0.044,0,0,115,31,56,0,0,0.001688,0.011245,2.956,-2.696,nan,square_fast_settle,aligned_descent_latch,inactive_phase:114;applied:63;aligned_descent_latch:32,11,0,0,52,31,126,9,0,0,6,0,0,0,172.436,175.261,21.862,1.845,1.431,3.276
temporal_gate,909516,16,success,success,355,0.001838,0.009906,0.000561,0.009906,2.197,2.197,0.069,0,0,126,54,58,0,0,0.001873,0.011231,-2.197,-1.933,nan,square_fast_settle,aligned_descent_latch,inactive_phase:201;applied:69;aligned_descent:39,8,0,19,57,54,153,8,0,0,5,0,0,0,170.527,179.956,28.218,1.661,1.771,0.485
temporal_gate,909517,17,timeout,timeout_wrong_yaw_basin,1000,0.140476,0.058158,0.013528,0.055677,172.222,172.222,1.341,0,0,1,59,0,2,0,0.142083,0.058224,-172.222,173.406,nan,recover_recenter,xy_gate,xy_gate:502;inactive_phase:265;raw_norm_gate:174,45,13,0,0,59,46,232,99,11,41,0,0,0,179.938,179.795,50.991,171.362,171.635,15.657
temporal_gate,909518,18,timeout,timeout_wrong_yaw_basin,1000,0.150610,0.054966,0.016052,0.053960,173.042,173.042,0.109,0,0,40,106,0,2,0,0.151773,0.054655,-173.042,-179.085,nan,recover_recenter,xy_gate,xy_gate:453;raw_norm_gate:217;inactive_phase:206,46,27,11,0,106,88,289,5,3,37,0,0,0,179.917,179.941,46.135,167.458,171.438,7.790
temporal_gate,909519,19,timeout,timeout_wrong_yaw_basin,1000,0.146772,0.057636,0.013196,0.055634,172.410,172.410,0.730,0,0,5,58,0,2,0,0.148408,0.057745,-172.410,175.105,nan,recover_recenter,xy_gate,xy_gate:627;inactive_phase:240;raw_norm_gate:75,53,0,0,0,58,58,127,58,40,39,0,0,0,179.994,179.985,97.387,155.647,159.831,27.673
temporal_gate,910500,0,timeout,timeout_wrong_yaw_basin,1000,0.140410,0.059328,0.013953,0.035048,177.487,177.487,1.654,4,0,41,118,0,2,0,0.141975,0.059269,-177.487,71.343,nan,recover_recenter,xy_gate,xy_gate:602;inactive_phase:242;temporal_action_gate_unstable_yaw:53,53,31,3,0,118,97,121,37,20,43,0,0,0,179.959,179.984,107.960,85.640,78.138,18.216
temporal_gate,910501,1,success,success,277,0.002615,0.008882,0.000342,0.008882,0.721,0.721,0.054,0,0,116,30,59,0,0,0.002827,0.010347,-0.721,-1.816,nan,square_fast_settle,aligned_descent,inactive_phase:152;applied:64;aligned_descent:46,9,0,0,52,30,125,9,0,0,6,0,0,0,171.008,176.392,28.491,1.698,0.224,1.598
temporal_gate,910502,2,success,success,241,0.000639,0.009920,0.000041,0.009920,0.228,0.228,0.072,0,0,119,43,64,0,0,0.000753,0.011242,-0.228,-1.514,nan,square_fast_settle,aligned_descent_latch,inactive_phase:111;applied:66;aligned_descent:30,10,0,1,53,43,130,8,0,0,5,0,0,0,176.357,172.546,22.975,1.747,0.281,1.580
temporal_gate,910503,3,success,success,298,0.001902,0.009612,0.000202,0.009612,0.585,0.585,0.056,0,0,132,68,71,0,0,0.001915,0.010962,-0.585,-0.256,nan,square_fast_settle,aligned_descent,inactive_phase:151;applied:87;aligned_descent:44,8,0,7,50,68,147,8,0,0,5,0,0,0,179.011,174.961,25.679,1.567,3.291,4.839
temporal_gate,910504,4,success,success,266,0.002011,0.009475,0.000485,0.009475,4.351,4.351,0.032,0,0,142,57,66,0,0,0.001863,0.010791,4.351,-1.733,nan,square_fast_settle,aligned_descent_latch,inactive_phase:116;applied:80;aligned_descent_latch:34,8,0,0,62,57,150,8,0,0,5,0,0,0,175.440,178.029,21.132,1.861,5.689,7.550
temporal_gate,910505,5,success,success,926,0.000875,0.008954,0.000133,0.008954,0.528,0.528,0.041,0,0,104,45,57,0,0,0.000842,0.010518,0.528,-0.120,nan,square_fast_settle,aligned_descent,inactive_phase:802;applied:65;aligned_descent:27,9,0,11,50,45,124,8,0,0,5,0,0,0,174.602,178.937,23.259,1.664,2.392,4.000
temporal_gate,910506,6,success,success,260,0.002299,0.008728,0.000244,0.008728,0.635,0.635,0.042,0,0,146,48,64,0,0,0.002258,0.010063,-0.635,-1.971,nan,square_fast_settle,aligned_descent_latch,inactive_phase:106;applied:85;aligned_descent:59,8,0,0,61,48,154,8,0,0,5,0,0,0,175.406,175.329,28.320,1.569,2.252,3.604
temporal_gate,910507,7,success,success,216,0.000708,0.008850,0.000176,0.008850,3.828,3.828,0.040,0,0,117,38,55,0,0,0.000739,0.010466,3.828,-2.138,nan,square_fast_settle,aligned_descent_latch,inactive_phase:89;applied:73;aligned_descent_latch:39,9,0,0,44,38,126,10,0,1,6,0,0,0,167.903,173.751,30.527,1.906,1.155,2.461
temporal_gate,910508,8,success,success,300,0.001834,0.009289,0.000330,0.009289,1.985,1.985,0.050,0,0,103,57,54,0,0,0.001778,0.010793,1.985,-1.720,nan,square_fast_settle,aligned_descent,inactive_phase:167;applied:60;aligned_descent:35,8,0,21,52,57,132,10,0,0,5,0,0,0,163.333,175.930,28.388,1.054,5.866,6.817
temporal_gate,910509,9,success,success,324,0.002122,0.008631,0.000060,0.008631,0.607,0.607,0.067,0,0,124,50,66,0,0,0.002149,0.010109,0.607,-1.578,nan,square_fast_settle,aligned_descent_latch,inactive_phase:192;applied:72;aligned_descent:34,8,0,0,52,50,132,8,0,0,5,0,0,0,173.334,175.241,25.517,1.827,0.777,2.469
temporal_gate,910510,10,success,success,194,0.002137,0.008895,0.000086,0.008895,3.818,3.818,0.047,0,0,117,32,57,0,0,0.002093,0.010366,3.818,-2.557,nan,square_fast_settle,aligned_descent_latch,inactive_phase:68;applied:61;aligned_descent:42,9,0,0,56,32,126,8,0,0,6,0,0,0,170.478,170.321,29.251,1.745,2.090,3.834
temporal_gate,910511,11,success,success,229,0.002301,0.008862,0.000115,0.008862,4.010,4.010,0.035,0,0,130,30,60,0,0,0.002415,0.010207,4.010,-2.346,nan,square_fast_settle,aligned_descent_latch,inactive_phase:88;applied:75;aligned_descent_latch:36,11,0,0,55,30,141,10,0,0,6,0,0,0,173.506,179.976,25.398,1.925,1.189,3.114
temporal_gate,910512,12,success,success,220,0.001619,0.009609,0.000411,0.009609,9.485,9.485,0.042,0,0,138,79,59,0,0,0.001620,0.011217,9.485,-4.325,nan,square_fast_settle,applied,applied:100;inactive_phase:55;aligned_descent_latch:32,9,0,15,38,79,162,11,0,3,6,0,0,0,160.458,171.121,47.781,1.930,5.595,7.012
temporal_gate,910513,13,success,success,477,0.003344,0.007006,0.000171,0.000773,9.974,9.974,0.042,0,0,144,101,120,0,0,0.003280,0.007578,9.974,-1.235,nan,square_fast_settle,applied,inactive_phase:284;applied:82;aligned_descent_latch:44,8,0,40,64,101,162,9,0,1,5,0,0,0,177.022,175.932,34.577,1.691,18.778,20.221
temporal_gate,910514,14,success,success,304,0.002733,0.009155,0.000122,0.009155,4.810,4.810,0.056,0,0,144,57,55,0,0,0.002626,0.010627,4.810,-2.968,nan,square_fast_settle,aligned_descent_latch,inactive_phase:145;applied:96;aligned_descent_latch:42,10,0,4,48,57,158,12,0,3,6,0,0,0,178.384,178.479,50.618,1.756,2.926,4.682
temporal_gate,910515,15,success,success,466,0.001326,0.008786,0.000148,0.008786,1.034,1.034,0.094,0,0,110,35,62,0,0,0.001257,0.010133,-1.034,-2.742,nan,square_fast_settle,aligned_descent_latch,inactive_phase:347;applied:54;aligned_descent:49,9,0,0,56,35,119,8,0,0,5,0,0,0,175.540,176.300,19.840,1.585,1.479,2.341
temporal_gate,910516,16,success,success,314,0.000777,0.008659,0.000095,0.008659,1.463,1.463,0.050,0,0,122,51,63,0,0,0.000827,0.010173,-1.463,-1.885,nan,square_fast_settle,aligned_descent,inactive_phase:182;applied:68;aligned_descent:44,10,0,0,54,51,132,8,0,0,5,0,0,0,174.777,179.999,25.643,1.714,0.759,1.915
temporal_gate,910517,17,timeout,timeout_wrong_yaw_basin,1000,0.148192,0.047210,0.013724,0.046360,176.637,176.637,0.040,0,0,24,93,0,2,0,0.149685,0.047086,-176.637,61.751,nan,recover_recenter,xy_gate,xy_gate:733;inactive_phase:166;temporal_action_gate_unstable_yaw:57,57,14,6,0,93,84,73,36,39,22,0,0,0,179.267,179.999,169.850,81.839,80.166,24.466
temporal_gate,910518,18,success,success,429,0.001592,0.009240,0.000370,0.009240,1.136,1.136,0.067,0,0,131,51,59,0,0,0.001631,0.010491,1.136,-2.850,nan,square_fast_settle,aligned_descent_latch,inactive_phase:288;applied:77;aligned_descent_latch:34,8,0,1,55,51,140,8,0,1,5,0,0,0,167.266,179.972,30.145,1.694,0.725,1.683
temporal_gate,910519,19,timeout,timeout_never_descended_low,1000,0.001018,0.040430,0.000117,0.039543,0.415,0.415,0.816,0,0,305,289,191,1,0,0.001709,0.041005,-0.415,2.458,nan,square_fast_settle,applied,xy_gate:346;applied:284;inactive_phase:248,57,6,14,21,289,372,91,25,34,39,0,0,0,179.991,179.988,108.409,2.474,0.508,2.980
visible_brake,906500,0,success,success,322,0.002176,0.009825,0.001232,0.009825,9.623,9.623,0.045,4,0,159,115,28,1,0,0.002218,0.010674,9.623,-3.718,nan,square_fast_settle,applied,applied:122;inactive_phase:118;aligned_descent_latch:31,0,0,43,40,115,182,8,0,0,5,0,0,0,162.176,177.778,23.731,1.687,5.171,6.731
visible_brake,906501,1,success,success,244,0.002388,0.008728,0.000786,0.008728,0.279,0.279,0.042,0,0,136,48,64,0,0,0.002533,0.010084,-0.279,-1.948,nan,square_fast_settle,aligned_descent_latch,inactive_phase:108;applied:87;aligned_descent:41,0,0,0,49,48,136,9,0,0,6,0,0,0,168.290,179.056,27.357,1.845,0.914,1.127
visible_brake,906502,2,success,success,264,0.002158,0.009674,0.000261,0.009674,1.827,1.827,0.047,0,0,109,49,56,0,0,0.002517,0.011325,1.827,-3.617,nan,square_fast_settle,aligned_descent_latch,inactive_phase:146;applied:60;aligned_descent_latch:28,0,0,9,49,49,117,10,0,2,7,0,0,0,167.728,171.141,33.093,1.924,3.161,2.874
visible_brake,906503,3,success,success,284,0.002991,0.009997,0.000095,0.009997,6.651,6.651,0.059,0,0,169,59,53,0,0,0.003069,0.011551,6.651,-2.365,nan,square_fast_settle,aligned_descent_latch,applied:120;inactive_phase:114;aligned_descent:25,0,0,0,49,59,169,9,0,1,5,0,0,0,168.630,179.980,32.190,1.636,5.065,6.701
visible_brake,906504,4,success,success,666,0.000904,0.009192,0.000266,0.009192,6.133,6.133,0.027,0,0,117,60,67,0,0,0.000987,0.010669,6.133,-2.210,nan,square_fast_settle,aligned_descent_latch,inactive_phase:538;applied:73;aligned_descent_latch:28,0,0,11,44,60,128,8,0,0,5,0,0,0,173.066,179.997,28.350,1.956,3.961,5.918
visible_brake,906505,5,success,success,254,0.001777,0.008536,0.000333,0.008536,2.253,2.253,0.039,0,0,129,29,58,0,0,0.001886,0.010015,2.253,-2.447,nan,square_fast_settle,aligned_descent_latch,inactive_phase:125;applied:75;aligned_descent_latch:37,0,0,0,54,29,129,11,0,0,7,0,0,0,169.574,172.689,13.482,1.864,0.880,2.184
visible_brake,906506,6,success,success,272,0.001980,0.008907,0.000584,0.008907,3.070,3.070,0.042,0,0,147,37,60,0,0,0.002124,0.010440,3.070,-2.487,nan,square_fast_settle,aligned_descent_latch,inactive_phase:124;applied:99;aligned_descent_latch:36,0,0,1,48,37,148,9,0,0,6,0,0,0,167.409,176.456,24.964,1.844,1.083,2.927
visible_brake,906507,7,success,success,294,0.002568,0.008550,0.000126,0.008550,4.268,4.268,0.037,0,0,118,57,64,0,0,0.002775,0.010006,4.268,-2.374,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:70;aligned_descent_latch:32,0,0,15,48,57,133,10,0,0,7,0,0,0,165.651,172.409,24.667,1.801,3.774,5.575
visible_brake,906508,8,success,success,421,0.001982,0.009739,0.000368,0.009739,6.047,6.047,0.070,0,0,141,44,52,0,0,0.001972,0.011416,6.047,-2.022,nan,square_fast_settle,aligned_descent_latch,inactive_phase:280;applied:92;aligned_descent_latch:34,0,0,0,49,44,141,9,0,0,5,0,0,0,174.371,179.988,25.880,1.837,4.122,5.959
visible_brake,906509,9,success,success,277,0.001511,0.009280,0.000140,0.009280,3.123,3.123,0.039,0,0,115,40,57,0,0,0.001692,0.010846,3.123,-1.379,nan,square_fast_settle,aligned_descent_latch,inactive_phase:156;applied:73;aligned_descent_latch:30,0,0,6,42,40,121,11,0,0,8,0,0,0,170.204,169.802,28.059,1.831,1.228,3.028
visible_brake,906510,10,success,success,766,0.000252,0.002432,0.000090,0.000776,9.987,9.987,0.027,0,0,325,452,582,2,0,0.000445,0.002974,9.987,-0.626,nan,square_fast_settle,target_hold_z_gate,target_hold_z_gate:301;applied:271;inactive_phase:105,0,0,335,55,452,359,9,0,0,6,0,0,0,169.553,173.773,27.486,1.757,10.921,12.625
visible_brake,906511,11,success,success,366,0.001969,0.009794,0.000234,0.009794,3.058,3.058,0.098,0,0,120,42,59,0,0,0.001979,0.011133,-3.058,-1.716,nan,square_fast_settle,aligned_descent_latch,inactive_phase:246;applied:64;aligned_descent:29,0,0,0,56,42,120,8,0,0,4,0,0,0,172.923,175.858,26.574,1.672,1.958,0.785
visible_brake,906512,12,success,success,265,0.001744,0.008971,0.000064,0.008971,4.667,4.667,0.038,0,0,129,62,63,0,0,0.001666,0.010532,4.667,-2.216,nan,square_fast_settle,aligned_descent_latch,inactive_phase:122;applied:84;aligned_descent_latch:42,0,0,13,45,62,142,9,0,0,5,0,0,0,170.701,174.016,26.105,1.839,2.167,4.006
visible_brake,906513,13,success,success,358,0.001797,0.008905,0.000090,0.008905,4.439,4.439,0.033,0,0,134,55,61,0,0,0.002051,0.010465,4.439,-2.313,nan,square_fast_settle,aligned_descent_latch,inactive_phase:224;applied:79;aligned_descent:39,0,0,0,55,55,134,9,0,0,6,0,0,0,172.916,179.983,27.025,1.819,3.663,5.482
visible_brake,906514,14,success,success,398,0.001714,0.009317,0.000135,0.009317,6.830,6.830,0.889,0,0,136,87,90,1,0,0.001620,0.010671,6.830,2.061,nan,square_fast_settle,aligned_descent_latch,inactive_phase:109;applied:88;raw_norm_gate:77,0,2,0,48,87,136,99,71,37,14,0,0,0,172.569,179.667,119.800,2.180,3.532,1.417
visible_brake,906515,15,success,success,347,0.002359,0.009421,0.000268,0.009421,7.820,7.820,0.065,0,0,111,45,69,0,0,0.002096,0.010166,7.820,-2.448,nan,square_fast_settle,applied,inactive_phase:220;applied:55;aligned_descent_latch:50,0,0,16,60,45,127,8,0,0,5,0,0,0,178.537,174.241,28.244,1.790,5.084,6.874
visible_brake,906516,16,success,success,220,0.002085,0.009734,0.000385,0.009734,2.385,2.385,0.066,0,0,136,51,61,0,0,0.001923,0.011358,2.385,-2.306,nan,square_fast_settle,aligned_descent_latch,applied:97;inactive_phase:84;aligned_descent:26,0,0,0,39,51,136,9,0,0,6,0,0,0,165.648,171.743,25.663,1.865,1.265,2.457
visible_brake,906517,17,timeout,timeout_wrong_yaw_basin,1000,0.148469,0.038066,0.015108,0.030409,177.273,177.273,0.170,83,0,58,67,0,2,0,0.141605,0.037219,-177.273,174.176,nan,recover_recenter,xy_gate,xy_gate:596;inactive_phase:283;applied:58,0,9,0,0,67,58,116,54,43,30,0,0,0,179.940,179.821,128.788,147.920,159.787,26.238
visible_brake,906518,18,success,success,254,0.001347,0.009533,0.000289,0.009533,0.307,0.307,0.060,0,0,128,46,64,0,0,0.001398,0.010918,0.307,-1.676,nan,square_fast_settle,aligned_descent,inactive_phase:126;applied:79;aligned_descent_latch:28,0,0,0,49,46,128,8,0,0,5,0,0,0,178.871,173.748,24.479,1.785,0.834,2.619
visible_brake,906519,19,success,success,267,0.001981,0.008910,0.000490,0.008910,1.605,1.605,0.044,0,0,120,51,67,0,0,0.002048,0.010220,1.605,-2.546,nan,square_fast_settle,aligned_descent_latch,inactive_phase:131;applied:65;aligned_descent_latch:36,0,0,16,55,51,136,9,0,0,6,0,0,0,176.329,175.639,26.103,1.825,0.749,2.252
visible_brake,907500,0,success,success,197,0.002630,0.009377,0.000385,0.009377,4.933,4.933,0.056,0,0,122,40,61,0,0,0.002749,0.011015,4.933,-1.992,nan,square_fast_settle,aligned_descent_latch,applied:83;inactive_phase:68;aligned_descent_latch:37,0,0,7,39,40,129,10,0,2,7,0,0,0,158.353,175.877,35.203,1.955,1.507,2.582
visible_brake,907501,1,timeout,timeout_wrong_yaw_basin,1000,0.172031,0.077064,0.022775,0.058764,176.499,176.499,0.982,0,0,57,127,0,2,0,0.172380,0.077083,176.499,177.877,nan,recover_recenter,xy_gate,xy_gate:446;raw_norm_gate:218;inactive_phase:209,0,70,0,0,127,57,328,93,19,42,0,0,0,179.995,179.725,49.753,176.756,173.541,9.589
visible_brake,907502,2,success,success,226,0.002866,0.008930,0.000117,0.008930,2.558,2.558,0.035,0,0,110,48,57,0,0,0.003196,0.010496,2.558,-2.422,nan,square_fast_settle,aligned_descent_latch,inactive_phase:102;applied:60;aligned_descent_latch:31,0,0,14,50,48,124,9,0,1,5,0,0,0,178.963,177.006,35.047,1.525,1.843,3.300
visible_brake,907503,3,success,success,302,0.001555,0.009899,0.000279,0.009899,8.639,8.639,0.026,0,0,118,54,62,0,0,0.001538,0.011262,8.639,-0.084,nan,square_fast_settle,aligned_descent,inactive_phase:172;applied:70;aligned_descent_latch:30,0,0,12,56,54,130,9,0,0,6,0,0,0,169.879,179.980,24.077,1.704,6.750,8.447
visible_brake,907504,4,success,success,293,0.002295,0.008765,0.000413,0.008765,9.837,9.837,0.062,0,0,163,60,57,0,0,0.002295,0.010174,9.837,-2.033,nan,square_fast_settle,aligned_descent_latch,inactive_phase:121;applied:105;aligned_descent_latch:30,0,0,8,58,60,171,10,0,1,6,0,0,0,163.537,175.011,34.322,1.459,12.572,14.031
visible_brake,907505,5,success,success,260,0.003401,0.009883,0.000256,0.009883,3.747,3.747,0.072,0,0,133,40,49,0,0,0.003259,0.011617,3.747,-2.105,nan,square_fast_settle,aligned_descent_latch,inactive_phase:127;applied:89;aligned_descent_latch:27,0,0,0,44,40,133,9,0,0,5,0,0,0,163.884,179.957,23.684,1.958,1.394,2.351
visible_brake,907506,6,success,success,332,0.001794,0.009146,0.000120,0.009146,0.676,0.676,0.082,0,0,123,39,69,0,0,0.001859,0.010393,0.676,-0.613,nan,square_fast_settle,aligned_descent,inactive_phase:207;applied:62;aligned_descent_latch:37,0,0,2,63,39,125,8,0,0,5,0,0,0,171.644,179.961,25.320,1.719,0.701,1.581
visible_brake,907507,7,success,success,294,0.002378,0.008957,0.000374,0.008957,1.710,1.710,0.040,0,0,150,53,69,0,0,0.002399,0.010450,1.710,-1.295,nan,square_fast_settle,aligned_descent_latch,inactive_phase:142;applied:112;aligned_descent_latch:29,0,0,2,40,53,152,9,0,0,6,0,0,0,172.821,179.978,20.377,1.804,1.842,3.631
visible_brake,907508,8,success,success,298,0.002250,0.008679,0.000350,0.008679,7.001,7.001,0.029,0,0,132,49,68,0,0,0.002274,0.010148,7.001,-1.511,nan,square_fast_settle,aligned_descent,inactive_phase:165;applied:87;aligned_descent_latch:31,0,0,1,45,49,133,9,0,1,5,0,0,0,173.494,179.992,31.668,1.914,5.239,7.153
visible_brake,907509,9,success,success,266,0.002281,0.009005,0.000749,0.009005,2.334,2.334,0.078,0,0,117,39,65,0,0,0.002223,0.010367,2.334,-2.642,nan,square_fast_settle,aligned_descent_latch,inactive_phase:149;applied:53;aligned_descent:37,0,0,0,64,39,117,7,0,0,5,0,0,0,164.946,171.828,20.863,1.698,1.437,3.135
visible_brake,907510,10,success,success,257,0.002112,0.008801,0.000061,0.008801,1.995,1.995,0.087,0,0,134,36,69,0,0,0.002143,0.010148,-1.995,-2.179,nan,square_fast_settle,aligned_descent_latch,inactive_phase:123;applied:76;aligned_descent:48,0,0,0,58,36,134,8,0,0,5,0,0,0,178.285,172.943,23.312,1.691,0.681,1.311
visible_brake,907511,11,success,success,284,0.001559,0.009258,0.000349,0.009258,0.102,0.102,0.068,0,0,117,51,64,0,0,0.001521,0.010677,0.102,-2.455,nan,square_fast_settle,aligned_descent_latch,inactive_phase:161;applied:70;aligned_descent:30,0,0,6,48,51,123,8,0,2,3,0,0,0,177.618,177.330,40.696,1.745,1.085,1.020
visible_brake,907512,12,success,success,495,0.003477,0.009732,0.000215,0.009732,4.165,4.165,0.047,0,0,123,35,55,0,0,0.003857,0.011119,4.165,-0.819,nan,square_fast_settle,aligned_descent,inactive_phase:372;applied:73;aligned_descent_latch:30,0,0,0,50,35,123,9,0,0,6,0,0,0,167.090,178.394,22.498,1.800,4.457,6.257
