episode,seed,outcome,success,collision,timeout,steps,episode_return,final_dist_xy,final_dist_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,scale_bucket,noise_bucket,delay_bucket,filter_bucket,joint_bucket,max_commanded_action_norm,max_applied_action_norm,mean_commanded_action_norm,mean_applied_action_norm
93,150093,success,True,False,False,12,138.30880310484187,0.0048697557008617245,0.009043602204593437,1.1459240188760567,0.00034439751761369125,1,0.8283144476467104,high_>1.10,mid_0.00025_0.00055,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.691239065083913,1.7125323166636126,1.4773817242021605,1.4182350763588245
94,150094,collision,False,True,False,147,-126.60036679763448,0.03803343273576455,0.07627550087514923,1.132130770227279,0.0002831914524836446,0,0.73782395479886,high_>1.10,mid_0.00025_0.00055,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.730786545467964,1.7320507688545248,0.9492402894693774,1.009678540025182
95,150095,success,True,False,False,25,153.92781427672713,0.0038581767190933943,0.00799918604576011,1.1985140894959416,7.985977147083273e-05,2,0.7491109117820343,high_>1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7128992879234786,1.7320507688545248,1.5030850492809316,1.4608091628625572
96,150096,success,True,False,False,24,152.35004307158027,0.0031290626822531075,0.007867524852145702,0.8005652166329964,0.0005535568544058597,2,0.9453385950157844,low_<0.90,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|low_<0.90|high_>=0.00055,1.6874781135832062,1.663058760131948,1.484640785150524,1.165864899586538
97,150097,success,True,False,False,23,153.29819945353026,0.004868007894850222,0.007983217226421702,0.9059580448836432,0.00024074965633782012,1,0.8168911736994999,mid_0.90_1.10,low_<0.00025,delay_1,mid_0.70_0.85,delay_1|mid_0.70_0.85|mid_0.90_1.10|low_<0.00025,1.6480773715272303,1.4855405249027671,1.361021373097377,1.1575659265246137
98,150098,success,True,False,False,16,149.9984242079986,0.004955926473824457,0.007878905274489534,0.9099500144829248,0.0005610029667822745,0,0.6707238883395419,mid_0.90_1.10,high_>=0.00055,delay_0,low_<0.70,delay_0|low_<0.70|mid_0.90_1.10|high_>=0.00055,1.6187736996254785,1.4287351079555213,1.3308274477180726,1.162901337335844
99,150099,success,True,False,False,20,150.13454507551063,0.004376391008799793,0.007957232478457588,0.8140597736092247,0.00012365825231663407,0,0.7359332294845535,low_<0.90,low_<0.00025,delay_0,mid_0.70_0.85,delay_0|mid_0.70_0.85|low_<0.90|low_<0.00025,1.6445538073424464,1.3724195526140615,1.245957819450616,1.0009630082285979
100,150100,success,True,False,False,19,154.2459904193375,0.004309776757703532,0.00793010781934611,0.9868448109456374,0.00035354211146901857,1,0.8778256026103746,mid_0.90_1.10,mid_0.00025_0.00055,delay_1,high_>=0.85,delay_1|high_>=0.85|mid_0.90_1.10|mid_0.00025_0.00055,1.678337306141715,1.6590143990342279,1.4679646142112681,1.3635876210205857
101,150101,success,True,False,False,20,146.44018753113528,0.002831980610954459,0.008052979209636435,1.022997848410538,0.00058000104091467,2,0.9512155206325512,mid_0.90_1.10,high_>=0.00055,delay_2,high_>=0.85,delay_2|high_>=0.85|mid_0.90_1.10|high_>=0.00055,1.7209488820408894,1.7244444491326651,1.4730161960503665,1.3248950505790276
102,150102,success,True,False,False,69,247.5292668095456,0.0034705794914197986,0.008012068149391038,1.1567723377774475,0.00010430215712151823,2,0.8146884755140609,high_>1.10,low_<0.00025,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|high_>1.10|low_<0.00025,1.7105385152955146,1.7320507688545248,1.4499687213138086,1.5163034630559569
103,150103,success,True,False,False,66,210.31533639645562,0.0006709669309370494,0.00805719641743663,1.1277056959291027,0.00043325672671844055,2,0.80835948434827,high_>1.10,mid_0.00025_0.00055,delay_2,mid_0.70_0.85,delay_2|mid_0.70_0.85|high_>1.10|mid_0.00025_0.00055,1.7251213138862607,1.7320507688545248,1.4395864981139128,1.4419079674459874
