episode,step,reward,episode_return,terminated,truncated,guard_enabled,guard_active,guard_should_activate,guard_can_activate,guard_activated,guard_down_blocked,guard_steps_since_reset,guard_min_policy_steps,guard_dist_xy,guard_z_above_target,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,guarded_action_x,guarded_action_y,guarded_action_z,final_action_x,final_action_y,final_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,True,False,False,False,False,False,-1,0,nan,nan,False,False,0.12199003403723177,0.17689179284668655,0.3008718609211501,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6489734053611755,0.12954002618789673,0.8268917798995972,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,1.7491396850384724,1.7491396850384724,False,False,True,False,False,True,False,False,0,0,0.12199003403723177,0.17689180374145508,False,False,0.12152873272952448,0.17576619127481796,0.2988236567338669,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6485084295272827,0.1292632520198822,0.8257662057876587,-0.003864340716972947,-0.0032797581516206264,-0.0036571864038705826,nan,nan,nan,-0.003864340716972947,-0.0032797581516206264,-0.0036571864038705826,-0.003864340716972947,-0.0032797581516206264,-0.0036571864038705826,-0.003864340716972947,-0.0032797581516206264,-0.0036571864038705826,0.0,0.0
1,2,1.6786313948494267,3.427771079887899,False,False,True,False,False,True,False,False,1,0,0.12152873272952448,0.1757662296295166,False,False,0.12098148500972006,0.17442541378022913,0.29638838379966925,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6479634642601013,0.1289304792881012,0.8244253993034363,-0.00398582499474287,-0.0030969895888119936,-0.0034227105788886547,nan,nan,nan,-0.00398582499474287,-0.0030969895888119936,-0.0034227105788886547,-0.00398582499474287,-0.0030969895888119936,-0.0034227105788886547,-0.00398582499474287,-0.0030969895888119936,-0.0034227105788886547,0.0,0.0
1,3,1.79310660420608,5.220877684093979,False,False,True,False,False,True,False,False,2,0,0.12098148500972006,0.1744254231452942,False,False,0.12042229884700262,0.17307478453566905,0.2939193822296743,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6474124789237976,0.12858639657497406,0.8230747580528259,-0.004007607698440552,-0.003309423802420497,-0.0036842883564531803,nan,nan,nan,-0.004007607698440552,-0.003309423802420497,-0.0036842883564531803,-0.004007607698440552,-0.003309423802420497,-0.0036842883564531803,-0.004007607698440552,-0.003309423802420497,-0.0036842883564531803,0.0,0.0
1,4,1.5977230283669561,6.818600712460935,False,False,True,False,False,True,False,False,3,0,0.12042229884700262,0.17307478189468384,False,False,0.11988682853427998,0.17174022944927203,0.291513886517832,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6468523144721985,0.12827260792255402,0.8217402100563049,-0.004138817545026541,-0.0028170656878501177,-0.0033468976616859436,nan,nan,nan,-0.004138817545026541,-0.0028170656878501177,-0.0033468976616859436,-0.004138817545026541,-0.0028170656878501177,-0.0033468976616859436,-0.004138817545026541,-0.0028170656878501177,-0.0033468976616859436,0.0,0.0
1,5,1.5854646253339209,8.404065337794856,False,False,True,False,False,True,False,False,4,0,0.11988682853427998,0.17174023389816284,False,False,0.11934225054765021,0.17044893590705357,0.289133437002354,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6462778449058533,0.12795475125312805,0.8204489350318909,-0.0042266277596354485,-0.002992096124216914,-0.0028206813149154186,nan,nan,nan,-0.0042266277596354485,-0.002992096124216914,-0.0028206813149154186,-0.0042266277596354485,-0.002992096124216914,-0.0028206813149154186,-0.0042266277596354485,-0.002992096124216914,-0.0028206813149154186,0.0,0.0
1,6,1.82772593949002,10.231791277284877,False,False,True,False,False,True,False,False,5,0,0.11934225054765021,0.17044895887374878,False,False,0.11875755588905916,0.16915513726492926,0.2866702490430476,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6457056403160095,0.12758952379226685,0.8191551566123962,-0.004131531808525324,-0.00361422635614872,-0.0031581497751176357,nan,nan,nan,-0.004131531808525324,-0.00361422635614872,-0.0031581497751176357,-0.004131531808525324,-0.00361422635614872,-0.0031581497751176357,-0.004131531808525324,-0.00361422635614872,-0.0031581497751176357,0.0,0.0
1,7,1.7374123992079538,11.969203676492832,False,False,True,False,False,True,False,False,6,0,0.11875755588905916,0.16915518045425415,False,False,0.11819240832061693,0.16783578779013542,0.2842206044313693,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6451407074928284,0.1272413730621338,0.817835807800293,-0.0041008610278368,-0.0032160822302103043,-0.003474238095805049,nan,nan,nan,-0.0041008610278368,-0.0032160822302103043,-0.003474238095805049,-0.0041008610278368,-0.0032160822302103043,-0.003474238095805049,-0.0041008610278368,-0.0032160822302103043,-0.003474238095805049,0.0,0.0
1,8,1.8753752331437652,13.844578909636597,False,False,True,False,False,True,False,False,7,0,0.11819240832061693,0.16783583164215088,False,False,0.11761248252164018,0.1664924714977165,0.2817174365409969,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.6445897221565247,0.1268686056137085,0.81649249792099,-0.0038432865403592587,-0.0036572625394910574,-0.0037119199987500906,nan,nan,nan,-0.0038432865403592587,-0.0036572625394910574,-0.0037119199987500906,-0.0038432865403592587,-0.0036572625394910574,-0.0037119199987500906,-0.0038432865403592587,-0.0036572625394910574,-0.0037119199987500906,0.0,0.0
1,9,1.728964939506104,15.573543849142702,False,False,True,False,False,True,False,False,8,0,0.11761248252164018,0.1664925217628479,False,False,0.117028236156534,0.16519141509893032,0.27924788741199835,0.77,1.0,0.0,0,1.0,0.0,0.0,0.02,0.012,1.0,1.0,1.0,1.0,1.0,1.0,0.5921013951301575,0.021618090569972992,0.6499999761581421,0.644021213054657,0.12649869918823242,0.815191388130188,-0.004144131205976009,-0.0034261783584952354,-0.0029058458749204874,nan,nan,nan,-0.004144131205976009,-0.0034261783584952354,-0.0029058458749204874,-0.004144131205976009,-0.0034261783584952354,-0.0029058458749204874,-0.004144131205976009,-0.0034261783584952354,-0.0029058458749204874,0.0,0.0
