episode,step,reward,episode_return,terminated,truncated,guard_enabled,guard_active,success,collision,dist_xy,dist_z,shaped_distance,desired_z,control_action_scale_multiplier,control_action_noise_std,control_action_delay,control_action_filter_alpha,fixture_height_offset,table_height_offset,hole_half_size,peg_radius,contact_friction_multiplier,contact_solref_time_multiplier,contact_solref_damping_multiplier,contact_solimp_width_multiplier,joint_damping_multiplier,actuator_kp_multiplier,target_x,target_y,target_z,peg_tip_x,peg_tip_y,peg_tip_z,policy_action_x,policy_action_y,policy_action_z,guarded_action_x,guarded_action_y,guarded_action_z,final_action_x,final_action_y,final_action_z,commanded_action_x,commanded_action_y,commanded_action_z,applied_action_x,applied_action_y,applied_action_z,hole_center_offset_0,hole_center_offset_1
1,0,0.0,0.0,False,False,True,False,False,False,0.052592554240209845,0.07675299862419072,0.10843210985622893,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5926979184150696,0.047985777258872986,0.7275992035865784,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018312886822968721,0.001262867241166532
1,1,-0.20955796605033544,-0.20955796605033544,False,False,True,True,False,False,0.052455075306739644,0.07704465534208438,0.10786549527139487,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5916898250579834,0.04944421350955963,0.7278909087181091,-0.00499828951433301,-0.004981240723282099,0.002170043531805277,-0.004362787120044231,-0.0024425575975328684,0.0032470393925905228,-0.004362787120044231,-0.0024425575975328684,0.0032470393925905228,-0.004362787120044231,-0.0024425575975328684,0.0032470393925905228,3.348960308358073e-05,-7.833327254047617e-05,5.6113208302122075e-06,-0.0018312886822968721,0.001262867241166532
1,2,-0.24839642661975986,-0.4579543926700953,False,False,True,True,False,False,0.05110496129570207,0.07388305197912703,0.10832687061227707,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5893686413764954,0.050583332777023315,0.7247292995452881,-0.004998105578124523,-0.004975660238415003,0.002165235113352537,-0.004282285925000906,-0.0025810906663537025,0.002949722809717059,-0.004282285925000906,-0.0025810906663537025,0.002949722809717059,-0.004282285925000906,-0.0025810906663537025,0.002949722809717059,2.9882861781516112e-05,9.528574082651176e-06,-1.0998310244758613e-05,-0.0018312886822968721,0.001262867241166532
1,3,1.2712398461402434,0.8132854534701481,False,False,True,True,False,False,0.046472648950948256,0.06855194175014756,0.10439335615174891,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5838232040405273,0.05039309337735176,0.7193982005119324,-0.00499868905171752,-0.0049824584275484085,0.002627310808748007,-0.004164515994489193,-0.002767093712463975,0.004999999888241291,-0.004164515994489193,-0.002767093712463975,0.004999999888241291,-0.004164515994489193,-0.002767093712463975,0.004999999888241291,-0.002735452027991414,-0.0015541947213932872,0.0021079040598124266,-0.0018312886822968721,0.001262867241166532
1,4,1.9022182899538849,2.715503743424033,False,False,True,True,False,False,0.03785806386821106,0.06232790311679126,0.09338822461963082,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5743910074234009,0.04822445660829544,0.7131741642951965,-0.0049970513209700584,-0.004989204928278923,0.0029037296772003174,-0.003953286912292242,-0.0030612945556640625,0.004999999888241291,-0.003953286912292242,-0.0030612945556640625,0.004999999888241291,-0.003953286912292242,-0.0030612945556640625,0.004999999888241291,-0.0035332608968019485,-0.0021159863099455833,0.0024967133067548275,-0.0018312886822968721,0.001262867241166532
1,5,2.4341441819874063,5.14964792541144,False,False,True,True,False,False,0.02799552144578067,0.056351004381642755,0.07964003850991855,0.7308462315088048,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5633137226104736,0.04490579664707184,0.7071972489356995,-0.004988065455108881,-0.004994840361177921,0.0013967682607471943,-0.0035528563894331455,-0.003518126206472516,0.004999999888241291,-0.0035528563894331455,-0.003518126206472516,0.004999999888241291,-0.0035528563894331455,-0.003518126206472516,0.004999999888241291,-0.0038049707654863596,-0.002408395055681467,0.0040715839713811874,-0.0018312886822968721,0.001262867241166532
1,6,2.466799019078067,7.616446944489507,False,False,True,True,False,False,0.019133825388362814,0.05135981964174219,0.06344313268843467,0.7273815330622561,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5514927506446838,0.040845129638910294,0.7022060751914978,-0.004773332737386227,-0.004994161427021027,6.79180957376957e-05,-0.0026610679924488068,-0.004233050625771284,0.004999999888241291,-0.0026610679924488068,-0.004233050625771284,0.004999999888241291,-0.0026610679924488068,-0.004233050625771284,0.004999999888241291,-0.003822355531156063,-0.002663319930434227,0.004492889624089003,-0.0018312886822968721,0.001262867241166532
1,7,1.8722674408101783,9.488714385299685,False,False,True,True,False,False,0.01567717383062115,0.047430503498946286,0.04663253948478059,0.7135549268312894,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5397892594337463,0.03631199523806572,0.6982767581939697,0.0026661655865609646,-0.004995451308786869,0.0022641331888735294,-0.00027103349566459656,-0.004992648493498564,-0.0035000001080334187,-0.00027103349566459656,-0.004992648493498564,-0.0035000001080334187,-0.00027103349566459656,-0.004992648493498564,-0.0035000001080334187,-0.0034669155720621347,-0.0030514115933328867,0.004674337804317474,-0.0018312886822968721,0.001262867241166532
1,8,0.7172032138735385,10.205917599173224,False,False,True,True,False,False,0.01999431937857314,0.04453298231193337,0.07543293395950554,0.7308235090230975,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5289590954780579,0.03130445256829262,0.6953791975975037,0.004918103106319904,-0.00498652458190918,0.0038969023153185844,0.0034553357400000095,-0.0036139527801424265,-0.0035000001080334187,0.0034553357400000095,-0.0036139527801424265,-0.0035000001080334187,0.0034553357400000095,-0.0036139527801424265,-0.0035000001080334187,-0.002829701406881213,-0.003780211554840207,0.004645243287086487,-0.0018312886822968721,0.001262867241166532
1,9,-0.036530143568015885,10.169387455605209,False,False,True,True,False,False,0.017725725504784993,0.044307969268846614,0.06204638375986333,0.7217491335279448,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5300492644309998,0.02806851640343666,0.6951541900634766,0.004931594245135784,-0.004945353604853153,0.0029724836349487305,0.004847334232181311,-0.001226112712174654,0.004999999888241291,0.004847334232181311,-0.001226112712174654,0.004999999888241291,0.004847334232181311,-0.001226112712174654,0.004999999888241291,-0.0012706802226603031,-0.004432593937963247,-0.0006674342439509928,-0.0018312886822968721,0.001262867241166532
1,10,0.16897502502440626,10.338362480629616,False,False,True,True,False,False,0.014333211943469218,0.0425674821083214,0.043431789552493855,0.7081790792826816,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5326566100120544,0.02456994727253914,0.6934137344360352,0.004946575500071049,-0.004765801597386599,0.002483702264726162,0.004986201412975788,-0.00037120538763701916,0.004999999888241291,0.004986201412975788,-0.00037120538763701916,0.004999999888241291,0.004986201412975788,-0.00037120538763701916,0.004999999888241291,0.0015744540141895413,-0.003788841888308525,-0.002457305323332548,-0.0018312886822968721,0.001262867241166532
1,11,1.5373039458265165,11.875666426456133,False,False,True,True,False,False,0.013352373738831393,0.03864261383298995,0.04147162859999838,0.7042557264641304,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5335484743118286,0.020721176639199257,0.6894888281822205,0.004885897971689701,-0.003684327472001314,-0.0006471229717135429,0.004964226391166449,0.0005970411584712565,-0.0035000001080334187,0.004964226391166449,0.0005970411584712565,-0.0035000001080334187,0.004964226391166449,0.0005970411584712565,-0.0035000001080334187,0.003649662947282195,-0.002097807126119733,0.0023153198417276144,-0.0018312886822968721,0.001262867241166532
1,12,2.128609627152069,14.004276053608201,False,False,True,True,False,False,0.012453747320659316,0.034871339052642614,0.0398511448713133,0.7006612207914421,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5352692604064941,0.017608018592000008,0.6857175827026367,0.004970641806721687,-0.0005039861425757408,0.0034600645303726196,0.004670904483646154,0.001783998915925622,-0.0035000001080334187,0.004670904483646154,0.001783998915925622,-0.0035000001080334187,0.004670904483646154,0.001783998915925622,-0.0035000001080334187,0.0044628470204770565,-0.0009129571844823658,0.003961848095059395,-0.0018312886822968721,0.001262867241166532
1,13,0.8640890748588168,14.868365128467019,False,False,True,True,False,False,0.010069179948072575,0.0301705265139649,0.030244553174470553,0.6911229513010951,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.538999617099762,0.015936139971017838,0.681016743183136,0.004969974979758263,0.0009314562194049358,0.004416222684085369,0.003921042196452618,0.0031024874188005924,-0.0035000001080334187,0.003921042196452618,0.0031024874188005924,-0.0035000001080334187,0.003921042196452618,0.0031024874188005924,-0.0035000001080334187,0.004620593972504139,8.681012695888057e-05,-0.000997788505628705,-0.0018312886822968721,0.001262867241166532
1,14,0.5416547032406613,15.41001983170768,False,False,True,True,False,False,0.006823494653524307,0.022935774984236712,0.018005192936909116,0.678140210122902,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5441463589668274,0.01601068116724491,0.6737819910049438,0.00466141477227211,0.0016691172495484352,0.0017812196165323257,0.0022657562512904406,0.004457168281078339,-0.0035000001080334187,0.0022657562512904406,0.004457168281078339,-0.0035000001080334187,0.0022657562512904406,0.004457168281078339,-0.0035000001080334187,0.004351206589490175,0.0010545712430030107,-0.002575511345639825,-0.0018312886822968721,0.001262867241166532
1,15,-0.7413264069034167,14.668693424804264,False,False,True,True,False,False,0.0050601574994583575,0.013522348975979925,0.01683859602077017,0.6710868615066382,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5487834215164185,0.017635107040405273,0.6643685698509216,0.004389993846416473,0.0022084182128310204,0.003079026937484741,-0.0015375548973679543,0.004757722839713097,-0.0035000001080334187,-0.0015375548973679543,0.004757722839713097,-0.0035000001080334187,-0.0015375548973679543,0.004757722839713097,-0.0035000001080334187,0.0038532577455043793,0.002452318323776126,-0.002817238448187709,-0.0018312886822968721,0.001262867241166532
1,16,-1.5775319342572172,13.091161490547046,False,False,True,True,False,False,0.005430589400948696,0.00490084545454017,0.02768269095115204,0.6725685891125996,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5517691969871521,0.020085355266928673,0.6557470560073853,-0.00024147192016243935,0.0020304331555962563,0.0034203575924038887,-0.0046762218698859215,0.0017700139433145523,-0.0035000001080334187,-0.0046762218698859215,0.0017700139433145523,-0.0035000001080334187,-0.0046762218698859215,0.0017700139433145523,-0.0035000001080334187,0.0025789267383515835,0.0036718163173645735,-0.0031184533145278692,-0.0018312886822968721,0.001262867241166532
1,17,-1.1848810469536692,11.906280443593378,False,False,True,True,False,False,0.00585539832783189,0.00545180479662577,0.029680585170365547,0.6742678248201324,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5523844361305237,0.0205081794410944,0.656298041343689,0.0017575244419276714,0.00048051122575998306,0.0040063876658678055,-0.004908404778689146,-0.0009526612120680511,0.004999999888241291,-0.004908404778689146,-0.0009526612120680511,0.004999999888241291,-0.004908404778689146,-0.0009526612120680511,0.004999999888241291,-0.00022792312665842474,0.004332279786467552,-0.003323502838611603,-0.0018312886822968721,0.001262867241166532
1,18,-0.7357519867317573,11.17052845686162,False,False,True,True,False,False,0.00563428051753469,0.0065277776605425775,0.027277905444665608,0.6733833535789436,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5521758794784546,0.020581938326358795,0.6573740243911743,-0.0010460973717272282,-0.001038755290210247,0.004136328585445881,-0.004514371510595083,-0.0021495234686881304,0.0015677070477977395,-0.004514371510595083,-0.0021495234686881304,0.0015677070477977395,-0.004514371510595083,-0.0021495234686881304,0.0015677070477977395,-0.00303161283954978,0.0027201760094612837,-0.003208089154213667,-0.0018312886822968721,0.001262867241166532
1,19,1.2990063977304835,12.469534854592103,False,False,True,True,False,False,0.005371414666718289,0.007220806789701051,0.02500768121060866,0.672331890175678,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5518653392791748,0.020484114065766335,0.6580670475959778,-0.0011613571550697088,-0.001740249339491129,0.0040977029129862785,-0.0023363814689219,-0.0010084107052534819,-0.0033196923322975636,-0.0023363814689219,-0.0010084107052534819,-0.0033196923322975636,-0.0023363814689219,-0.0010084107052534819,-0.0033196923322975636,-0.00413547782227397,0.00037174808676354587,0.002000735141336918,-0.0018312886822968721,0.001262867241166532
1,20,121.10066533149514,133.57020018608725,True,False,True,True,True,False,0.004753483306998741,0.007899510423587275,0.020621389418405148,0.6698601647367998,0.9412814902733933,0.00010748989841065579,2,0.6672688988596618,0.0008462315088048427,-0.0008282126007047653,0.026122376049572456,0.01171362991443816,1.0,1.0,1.0,1.0,1.0,1.0,0.5468078851699829,0.022293703630566597,0.6508462429046631,0.5508694648742676,0.019823987036943436,0.6587457656860352,-6.215088069438934e-05,-0.0011298558674752712,0.0038936687633395195,-0.0009219762869179249,0.0014378414489328861,-0.0035000001080334187,-0.0009219762869179249,0.0014378414489328861,-0.0035000001080334187,-0.0009219762869179249,0.0014378414489328861,-0.0035000001080334187,-0.004226299002766609,-0.0012987921945750713,0.0016428799135610461,-0.0018312886822968721,0.001262867241166532
